#mip results PROTO15
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 3 30 62.2419 1.77536 21.8934 0 1540
0 3 31 73.1361 1.95474 22.3532 0 1482
0 3 32 64.1898 1.95136 20.4547 0 1561
0 3 33 73.5029 1.9166 20.4062 0 1419
0 3 34 64.0596 1.54981 19.255 0 1494
0 3 35 68.4837 2.01346 21.8833 0 1590
0 3 36 65.1285 1.7794 22.6907 0 1513
0 3 37 66.8082 2.00958 20.6165 0 1558
0 3 38 65.6712 1.60996 20.0613 0 1630
0 3 39 75.4745 1.84879 23.2953 0 1503
0 3 40 72.0414 2.01286 24.4145 0 1444
0 3 41 62.9531 1.7605 20.676 0 1541
0 3 42 67.448 2.38578 26.9429 0 1559
0 3 43 63.8424 1.62764 19.5381 0 1540
0 3 44 63.3196 1.74246 21.0036 0 1563
0 3 45 70.84 1.7562 21.3708 0 1374
0 3 46 67.6919 2.00195 22.9854 0 1566
0 3 47 63.2889 1.45206 17.2034 0 1794
0 3 48 68.76 2.24415 20.7479 0 1485
0 3 49 68.4545 1.59347 20.2585 0 1443
0 3 50 74.1657 2.08951 21.3397 0 1396
0 3 51 71.049 1.74582 20.3877 0 1470
0 3 52 65.0379 2.07794 21.3516 0 1502
0 3 53 70.2626 1.80829 19.5602 0 1452
0 3 54 63.5256 1.99112 20.1701 0 1495
0 3 55 74.0869 2.03188 23.2525 0 1404
0 3 56 63.2069 1.72766 21.6871 0 1585
0 3 57 62.389 1.56554 18.6504 0 1556
0 3 58 69.1051 1.79142 21.3033 0 1449
0 3 59 69.6305 1.55806 19.6644 0 1370
0 3 60 63.7822 1.90421 22.9953 0 1622
0 3 61 69.4981 1.47191 18.286 0 1469
0 3 62 57.8668 1.42096 19.6458 0 1461
0 3 63 62.2681 1.64924 19.0585 0 1455
0 4 0 51.4854 0.566224 10.9415 0 2389
0 4 1 40.1847 0.531693 6.27842 0 805
0 4 2 15 3.59059 100 0 764
0 4 3 39.3369 0.475906 5.97865 0 1105
0 4 4 64.7698 1.86255 20.1341 0 1495
0 4 5 68.4076 1.9857 20.4345 0 1579
0 4 6 48.0067 0.664019 6.69796 0 548
0 4 7 39.8589 0.470866 6.72404 0 973
0 4 8 47.9687 0.570236 7.93786 0 971
0 4 9 42.8869 0.598131 5.58854 0 435
0 4 10 45.2585 0.621523 5.535 0 352
0 4 11 65.5959 1.87136 20.0603 0 1502
0 4 12 60.1287 1.57038 19.2581 0 1450
0 4 13 58.6855 1.48808 18.0925 0 1487
0 4 14 70.2474 1.55131 18.4009 0 1354
0 4 15 68.5686 1.80227 20.102 0 1446
0 4 16 42.4174 0.760424 6.46233 0 379
0 4 17 75.6769 1.83102 20.1811 0 1392
0 4 18 72.025 1.91835 21.7883 0 1493
0 4 19 67.6148 1.49566 19.6059 0 1552
0 4 20 67.0156 1.72685 19.7157 0 1507
0 4 21 48.4058 0.638892 6.4979 0 719
0 4 22 41.0077 0.551775 6.28367 0 706
0 4 23 76.6376 2.49265 26.0679 0 1417
0 4 24 74.8704 1.92974 21.2552 0 1371
0 4 25 71.236 1.64545 19.3176 0 1513
0 4 26 68.3818 2.06095 22.6819 0 1698
0 4 27 69.7297 1.862 18.5634 0 1333
0 4 28 75.2121 1.88939 21.1728 0 1409
0 4 29 70.171 2.20643 21.3701 0 1475
0 4 30 71.9221 2.32336 23.6474 0 1406
0 4 31 73.1932 1.93058 20.8551 0 1567
