#mip results dif_1_1_2
#chip channel mpv empv widthmpv chi2ndf nentries
3 52 64.8882 0.218212 4.78846 1.11594 5543
3 53 60.6781 0.146519 4.75597 1.27334 10700
3 54 58.2316 0.181745 4.62999 0.782941 6482
3 55 63.8833 0.178675 4.99887 1.41765 6978
3 56 57.1501 0.166557 4.92928 0.978258 7600
3 57 57.1542 0.149597 4.67498 0.747256 8486
3 58 58.4825 0.180994 4.52002 1.20552 6443
3 59 59.7395 0.181885 4.92894 0.920284 6856
3 60 56.6152 0.164584 5.071 1.02971 7923
3 61 59.4853 0.159928 5.21272 0.918816 8861
3 62 63.1695 0.170596 4.80157 1.42234 7727
3 63 57.2153 0.168882 4.6593 0.790572 6922
4 0 57.271 0.126892 4.30309 1.10225 13187
4 1 60.8963 0.146525 4.58719 1.3062 10288
4 2 56.665 0.148372 4.30449 1.32793 9662
4 3 56.1253 0.201466 4.32903 1.26965 5140
4 4 58.7327 0.21012 4.22328 1.23025 5340
4 5 56.4519 0.186366 4.03739 0.838469 5714
4 6 56.6639 0.155395 4.33288 1.54688 8592
4 7 53.7509 0.256545 4.06543 0.946877 3286
4 8 57.2619 0.191388 4.10352 1.53813 6057
4 9 55.6404 0.156148 4.3941 1.10293 8629
4 10 55.235 0.152519 4.26302 1.18624 8205
4 11 61.5541 0.19025 4.70662 1.43349 6694
4 12 62.1972 0.210219 4.77429 0.957813 5862
4 13 57.4616 0.230009 4.47054 0.856071 4612
4 14 56.3587 0.135135 4.24266 1.38136 10796
4 15 62.1373 0.216614 5.14057 1.08851 4937
4 16 0 0 0 0 0
4 17 57.4452 0.179278 4.81393 1.03804 6938
4 18 62.0075 0.2137 5.12387 1.52244 5709
4 19 55.941 0.337216 3.75743 0.630696 2624
4 20 57.5011 0.21617 4.97169 1.14945 4433
4 21 61.719 0.157254 4.46721 1.13423 9481
4 22 56.8433 0.213328 4.56392 0.954468 4972
4 23 57.3752 0.200459 5.17346 1.03707 5554
4 24 56.081 0.174611 3.91669 0.90872 6796
4 25 0 0 0 0 0
4 26 57.6402 0.137696 4.53121 0.736938 11410
4 27 56.9517 0.221363 4.61859 0.87141 4174
4 28 56.3425 0.220353 4.30906 1.6775 3889
4 29 57.9726 0.183903 4.2778 0.976578 6294
4 30 56.6279 0.223821 4.19459 0.998296 4775
4 31 62.75 0.426557 3.94821 0.879264 2609
4 32 58.2589 0.257397 4.22129 1.13116 3631
4 33 57.6466 0.248517 4.42546 0.962517 3742
4 34 58.7056 0.144746 4.88721 1.03595 10270
4 35 55.9363 0.329179 3.37537 1.36883 2567
4 36 57.9083 0.237531 4.36346 1.06626 4051
4 37 0 0 0 0 0
4 38 55.601 0.283153 4.79205 1.21664 2714
4 39 58.0158 0.194849 5.18472 1.38041 5768
4 40 0 0 0 0 0
4 41 58.3419 0.237779 4.02753 1.54818 4288
4 42 58.7175 0.232914 6.54716 1.56124 4928
4 43 58.9023 0.216094 4.56365 1.50243 6414
4 44 57.5919 0.198181 4.52839 1.06029 4658
4 45 56.7511 0.215457 4.95177 1.33898 4350
4 46 56.5328 0.143872 4.24342 1.03167 9540
4 47 57.4741 0.295713 6.62748 1.49596 3200
4 48 58.2872 0.202564 4.70126 1.222 4952
4 49 61.1297 0.195103 4.90705 1.03257 5575
4 50 58.4427 0.196055 4.65675 1.28284 5152
4 51 57.574 0.164199 4.46553 1.52894 7197
4 52 58.0512 0.171705 4.54368 0.964407 6644
4 53 61.9027 0.237482 6.96619 2.44129 5083
4 54 58.436 0.189621 5.15598 1.117 5648
4 55 58.0753 0.170181 4.94788 0.83012 7289
4 56 57.0186 0.178771 4.42734 1.02643 6087
4 57 58.1639 0.178885 4.57889 0.684512 6583
4 58 58.0969 0.19396 4.33488 0.923102 5409
4 59 62.0179 0.153067 4.69582 1.01721 11337
4 60 56.4898 0.208314 6.32039 2.93412 5109
4 61 57.2323 0.130905 4.58219 1.25811 10749
4 62 56.8119 0.129289 4.34491 1.25407 11626
4 63 58.6876 0.190872 4.41016 1.34578 6502
5 0 64.5496 0.193965 5.39668 1.19092 7240
5 1 63.8669 0.189407 5.37411 0.594076 6789
5 2 62.5617 0.205226 4.26354 1.20132 6775
5 3 71.3999 0.464002 0.762364 3.18042 11074
5 4 63.8652 0.224651 5.48749 0.897549 5249
5 5 64.0425 0.210592 5.48764 0.97123 5932
5 6 65.2247 0.202482 5.89543 1.16537 6784
5 7 62.0607 0.138544 5.03054 0.842906 12376
5 8 63.4849 0.198608 4.65498 1.01291 6580
5 9 64.0797 0.19787 4.59419 1.0199 6677
5 10 65.1027 0.178187 4.91704 1.53492 8541
5 11 63.7644 0.208919 5.00279 0.95134 5671
5 12 64.3769 0.199212 5.58154 1.36525 6242
5 13 63.7756 0.194238 4.90146 1.03638 7800
5 14 65.0214 0.172843 5.00537 0.979811 7631
5 15 63.2529 0.207923 5.39882 1.08085 5684
5 16 62.2184 0.150074 4.35178 1.03918 11275
5 17 64.934 0.206879 5.05743 1.26371 5767
5 18 63.9458 0.219742 4.88274 1.19083 5245
5 19 62.0441 0.150249 4.57015 0.969177 11229
5 20 63.9108 0.247935 4.81506 0.965921 4534
5 21 64.4 0.201908 5.74342 1.05204 6451
5 22 63.3721 0.168218 5.03211 0.943757 8595
5 23 63.473 0.223356 5.38837 0.938642 4927
5 24 63.295 0.194879 5.23526 1.01558 6470
5 25 0 0 0 0 0
5 26 64.2239 0.215637 4.67625 0.806193 6529
5 27 63.6743 0.229381 5.09799 1.17307 4600
5 28 63.7484 0.193336 5.41846 0.943922 6565
5 29 63.8708 0.224989 5.30335 1.13186 4813
5 30 69.493 0.263838 5.42489 1.1445 4577
5 31 62.9402 0.156358 4.75774 1.21397 10085
5 32 63.651 0.177293 5.01582 1.19846 7268
5 33 63.7844 0.229094 4.49449 1.70847 5344
5 34 68.8905 0.211462 5.36804 1.14286 6051
5 35 61.3012 0.141228 4.80821 1.49128 12323
5 36 63.856 0.236098 4.2788 1.16478 4992
5 37 0 0 0 0 0
5 38 62.1713 0.143573 4.48449 1.19173 11408
5 39 63.8379 0.157814 4.67083 1.01042 10254
5 40 63.9838 0.23541 4.56847 0.911011 4980
5 41 63.5924 0.169921 5.31913 1.20757 8098
5 42 63.7806 0.211308 5.01812 0.83231 5613
5 43 63.5831 0.214566 5.24987 0.915005 5640
5 44 65.8203 0.175583 4.98495 0.826916 8458
5 45 64.805 0.198858 4.9786 1.14639 5852
5 46 63.5459 0.200712 5.4954 1.16146 6487
5 47 62.2836 0.131068 4.36941 1.32806 14524
5 48 64.5438 0.198915 5.14682 0.978755 5892
5 49 65.0756 0.201703 5.03821 1.286 6312
5 50 63.7899 0.201414 5.30834 1.06477 6202
5 51 62.0459 0.14696 4.96481 1.4979 10870
5 52 63.447 0.190496 5.13644 0.879789 6612
5 53 63.3367 0.148571 4.81338 0.949545 12118
5 54 64.9074 0.210636 5.50879 1.3994 6217
5 55 63.3457 0.19564 4.95588 1.01328 6627
5 56 62.3621 0.168377 4.47304 1.1491 10162
5 57 62.2514 0.143964 4.98733 1.06874 11289
5 58 63.6581 0.200644 5.15119 1.20629 6258
5 59 63.8242 0.184316 5.04926 0.897133 7502
5 60 62.543 0.151686 5.01128 1.27686 10261
5 61 61.9044 0.152142 4.97007 1.09385 10823
5 62 63.043 0.181372 4.762 0.97058 7687
5 63 62.6485 0.195732 5.1504 0.929319 6710
6 0 58.5218 0.13063 4.46488 1.07205 12097
6 1 57.507 0.153736 4.55592 0.99219 9254
6 2 94.9183 126.606 22.6328 71.7657 9100
6 3 35.8747 14.3231 6.9052 0.949909 620
6 4 62.5662 0.223327 5.09884 0.66207 4748
6 5 58.9775 0.20757 5.27473 1.12943 5422
6 6 58.4723 0.165451 4.31446 1.07379 8143
6 7 57.415 0.257727 4.7152 1.40587 3048
6 8 59.1531 0.186631 4.56397 0.974758 6095
6 9 59.0328 0.165609 4.60961 1.46251 7267
6 10 58.9124 0.167453 4.0884 1.08052 7215
6 11 62.6399 0.203331 4.48728 1.02833 5496
6 12 58.2172 0.181192 4.4099 0.927609 5698
6 13 63.117 0.239695 5.06686 0.963553 4332
6 14 58.5192 0.137873 4.49386 1.06533 11664
6 15 58.2832 0.221898 4.8234 1.11604 4505
6 16 58.6273 0.237285 4.21656 0.855924 4186
6 17 62.4437 0.204464 4.50666 1.10603 6192
6 18 59.0533 0.204045 4.67028 1.03209 5000
6 19 62.5465 0.299349 5.1334 1.21269 2510
6 20 62.3209 0.227717 5.44843 0.917322 4412
6 21 62.8652 0.166377 4.93837 0.67797 8067
6 22 63.24 0.210641 4.96188 0.754268 5041
6 23 58.7108 0.212031 4.5492 1.07035 4613
6 24 63.0421 0.197859 5.10532 1.07978 6998
6 25 63.6451 0.362716 5.59887 0.732872 2270
6 26 59.0389 0.140522 4.70596 1.04435 10455
6 27 59.8399 0.247196 4.86781 1.56024 3810
6 28 58.8598 0.26318 4.08303 1.15401 3629
6 29 57.9982 0.193595 4.6636 1.12421 5466
6 30 59.5931 0.223222 4.68038 1.26124 4296
6 31 62.5692 0.346431 4.28232 0.883797 2317
6 32 62.6504 0.282239 4.838 0.878321 3554
6 33 64.2301 0.277216 5.18035 0.885967 3669
6 34 58.4483 0.146319 4.56384 1.07119 9400
6 35 63.1854 0.316302 5.09831 0.997491 2518
6 36 59.5488 0.232394 5.07164 0.793239 4277
6 37 0 0 0 0 0
6 38 58.7867 0.323835 5.02461 0.757585 1978
6 39 59.7092 0.284071 5.15893 1.03199 2749
6 40 64.2786 0.238282 5.59328 1.21179 4456
6 41 59.9275 0.217706 4.59389 0.886224 4488
6 42 59.6647 0.218447 4.92693 1.23703 4931
6 43 0 0 0 0 0
6 44 59.9415 0.250531 5.04846 1.25253 3487
6 45 64.4267 0.238844 5.38138 0.976655 4503
6 46 59.3109 0.148424 4.52818 1.42434 10174
6 47 64.6902 0.542365 3.44298 1.50159 1593
6 48 62.985 0.202383 5.21543 1.01359 5148
6 49 59.6334 0.178779 4.37071 1.37437 6229
6 50 59.8851 0.248419 4.94951 1.15426 3763
6 51 58.459 0.251518 4.36695 1.64628 3560
6 52 58.5736 0.172017 4.12726 1.25536 6827
6 53 62.5131 0.3348 5.52678 0.860575 2426
6 54 59.6836 0.228268 4.97233 1.32019 4208
6 55 62.8373 0.199088 4.82811 0.910942 5668
6 56 62.813 0.359514 4.39878 1.34596 2773
6 57 57.7536 0.250564 4.33121 0.68322 3210
6 58 63.35 0.244119 4.50165 0.978781 4193
6 59 59.1511 0.147328 4.27885 0.836444 11204
6 60 59.1014 0.298926 4.6466 0.7781 2430
6 61 58.5037 0.20662 4.88732 1.23578 5483
6 62 57.8182 0.146292 4.42213 1.16146 9340
6 63 63.7865 0.239638 4.64482 0.793183 4958
7 0 58.1652 0.218565 5.00684 0.917736 4466
7 1 59.3048 0.24547 5.25065 0.75916 3751
7 2 59.5024 0.260343 5.34302 1.20393 3709
7 3 0 0 0 0 0
7 4 58.6667 0.19576 4.53554 0.74835 6058
7 5 59.0056 0.223376 4.90608 0.910736 5147
7 6 58.5628 0.258305 4.79151 1.34175 3470
7 7 61.8062 0.15092 5.19579 1.03116 11006
7 8 59.636 0.190723 4.63014 0.958964 5834
7 9 0 0 0 0 0
7 10 0 0 0 0 0
7 11 59.2238 0.182395 5.07517 1.10664 6900
7 12 58.2571 0.187874 4.82161 0.839174 5713
7 13 58.8602 0.154235 5.07808 1.07469 9597
7 14 57.4325 0.194193 4.12085 0.860257 6358
7 15 59.1679 0.179631 4.45284 1.37861 6900
7 16 57.5239 0.189841 4.16931 1.08303 6822
7 17 58.9161 0.177812 4.8401 0.651008 6802
7 18 59.02 0.186907 4.79621 1.01023 6828
7 19 57.5538 0.127281 4.49875 0.956953 13937
7 20 58.9267 0.215074 4.42967 1.15073 5429
7 21 62.813 0.263984 4.58928 1.18549 3994
7 22 59.005 0.174575 4.83167 0.990147 7660
7 23 0 0 0 0 0
7 24 58.5743 0.201274 4.33507 1.07392 5629
7 25 0 0 0 0 0
7 26 62.9833 0.185635 4.65414 1.33278 7891
7 27 59.721 0.201121 5.06654 0.957574 5700
7 28 58.8633 0.163182 4.74677 1.16924 7832
7 29 59.512 0.204753 4.42534 0.987447 5738
7 30 60.4925 0.208178 5.50278 1.11526 5675
7 31 58.9334 0.14746 4.67324 1.10204 10286
7 32 60.3638 0.183301 4.86745 1.21344 7451
7 33 60.8547 0.210607 5.16884 1.17731 5443
7 34 59.3552 0.189822 6.84754 1.7096 7078
7 35 63.4871 0.153134 4.87501 1.1656 11590
7 36 60.3784 0.211915 5.54577 1.10911 5394
7 37 0 0 0 0 0
7 38 58.4727 0.133745 4.61999 1.21733 12635
7 39 0 0 0 0 0
7 40 0 0 0 0 0
7 41 59.7807 0.169564 5.05577 0.939091 8102
7 42 60.1267 0.185297 4.79647 1.24215 6390
7 43 0 0 0 0 0
7 44 59.5057 0.156809 4.78333 0.761491 8979
7 45 59.9642 0.192516 4.47686 1.00715 6312
7 46 64.3247 0.17776 5.21213 1.26894 7400
7 47 57.938 0.125152 4.26821 0.655766 12658
7 48 60.3334 0.202095 5.41962 1.06775 5916
7 49 0 0 0 0 0
7 50 60.2167 0.180771 5.10731 1.24543 6960
7 51 59.7036 0.137988 4.57284 1.55145 10960
7 52 60.9823 0.174578 4.99831 0.823299 7442
7 53 59.0839 0.131858 4.48523 0.974801 12150
7 54 61.0038 0.179739 4.87632 1.17586 7109
7 55 60.1191 0.16108 4.31507 1.05888 8469
7 56 64.5525 0.157816 4.9354 1.038 10456
7 57 60.2545 0.144486 5.12466 1.35701 10989
7 58 60.9426 0.177116 4.58616 0.882775 7281
7 59 59.9582 0.168016 4.74233 1.06382 8131
7 60 59.5044 0.144299 4.71017 0.617728 10670
7 61 60.6496 0.134975 4.73362 0.999081 11867
7 62 59.5556 0.14876 4.62864 0.810896 9397
7 63 60.3202 0.166888 4.98895 1.067 8313
8 0 61.9041 0.17017 4.78685 1.00443 8463
8 1 57.9748 0.167255 4.30288 1.10517 7040
8 2 62.3114 0.182887 4.87471 0.996783 6648
8 3 61.4163 0.186462 4.81188 0.709854 6144
8 4 60.9846 0.225178 4.58973 1.08796 4887
8 5 0 0 0 0 0
8 6 65.7559 0.214314 5.63968 0.942003 5933
8 7 61.6123 0.169744 4.85768 1.1495 7966
8 8 65.6999 0.19437 5.15779 1.02195 6513
8 9 60.6667 0.197239 5.47775 1.28736 6313
8 10 60.568 0.168807 4.50114 1.21705 7922
8 11 62.6998 0.210758 5.33709 1.25707 5484
8 12 63.7646 0.198242 4.82799 1.1046 5828
8 13 66.2765 0.193977 5.04065 1.01982 6528
8 14 59.8627 0.165973 4.80242 1.03449 7920
8 15 61.9358 0.200451 5.00921 1.33622 5268
8 16 61.5982 0.171425 4.63475 1.26132 8323
8 17 67.2952 0.239932 4.68203 0.813786 5953
8 18 64.6942 0.230775 5.45855 0.95955 4910
8 19 63.3588 0.186247 4.93703 1.0378 6343
8 20 61.6218 0.238184 4.41116 1.77908 4704
8 21 59.2231 0.184939 4.61505 1.29699 6118
8 22 64.372 0.176278 5.3157 1.01747 7535
8 23 59.9521 0.203821 4.9344 1.10827 5360
8 24 63.2922 0.183599 5.06343 1.14704 6762
8 25 66.8861 0.221514 4.79995 0.953199 6280
8 26 66.7515 0.192691 5.11648 1.20789 6795
8 27 67.2221 0.234619 5.72441 1.12696 5148
8 28 62.3793 0.201541 4.55985 0.92147 6017
8 29 63.7782 0.20259 4.84744 1.56997 6119
8 30 67.5916 0.241702 5.51323 1.38167 4784
8 31 62.3693 0.180439 4.86292 1.2654 7697
8 32 62.6044 0.167499 4.89113 1.20872 7576
8 33 64.0759 0.20035 4.95906 1.01512 6201
8 34 62.4292 0.181536 4.58302 0.908234 6951
8 35 63.4337 0.188215 4.98176 0.956868 7242
8 36 61.3394 0.204092 4.98328 1.11643 5800
8 37 0 0 0 0 0
8 38 60.9116 0.178625 5.55248 0.960798 7630
8 39 61.1629 0.1486 4.5352 0.670205 10196
8 40 60.7542 0.194467 4.67038 1.09504 5602
8 41 61.227 0.180647 4.81001 1.33276 6961
8 42 61.2145 0.210349 4.69732 1.09642 5270
8 43 61.5791 0.181905 5.03565 1.28896 7301
8 44 61.7707 0.172025 5.12516 0.881335 7531
8 45 61.2897 0.206531 4.83864 0.975262 5739
8 46 59.5631 0.157732 4.36419 0.733168 8598
8 47 60.7887 0.128372 4.39828 1.20297 13666
8 48 63.9521 0.214883 5.25163 1.37072 5487
8 49 60.548 0.188589 4.69609 1.15261 6161
8 50 62.0229 0.187136 5.11849 1.25475 6830
8 51 59.5708 0.126852 4.91037 1.54377 13291
