#mip results dif_1_2_5
#chip channel mpv empv widthmpv chi2ndf nentries
0 0 0 0 0 0 0
0 1 157.407 1.90364 12.1502 0.930266 685
0 2 151.139 2.21503 14.2968 0.822884 772
0 3 145.874 4.16738 20.5208 0.83947 594
0 4 143.299 2.4642 14.6177 1.06897 666
0 5 145.537 2.73386 14.9661 1.06554 697
0 6 142.41 5.82977 41.1281 1.01903 661
0 7 151.679 14.6493 68.6261 0.541264 486
0 8 145.458 2.70452 17.8893 0.766924 711
0 9 146.797 5.14714 30.2693 0.718423 546
0 10 148.029 12.673 61.5843 0.732228 513
0 11 143.005 2.53444 14.7328 0.975274 709
0 12 150.268 1.64125 12.3326 0.75874 666
0 13 145.54 3.19519 18.9698 0.87674 596
0 14 143.529 4.00858 26.2556 0.991684 713
0 15 147.338 5.06913 31.504 0.813943 596
0 16 0 0 0 0 0
0 17 139.375 8.52276 55.0467 0.810331 656
0 18 152.328 1.51785 12.8656 0.961586 748
0 19 153.967 7.90138 42.9983 0.740438 539
0 20 150.398 3.51623 23.4695 0.801964 669
0 21 150.807 2.68139 16.7718 0.861153 634
0 22 152.523 12.3065 58.5418 0.789748 515
0 23 151.619 2.53783 15.1326 0.868956 651
0 24 151.045 1.73894 12.7398 1.03692 733
0 25 151.33 5.76655 33.4903 0.719559 566
0 26 151.977 2.31454 16.9922 0.823845 727
0 27 148.561 3.00394 20.3863 0.856924 694
0 28 151.142 3.24425 18.9413 0.735094 629
0 29 148.439 7.30075 53.0603 1.03909 751
0 30 147.95 1.59361 12.2662 0.956936 765
0 31 137.405 8.61449 54.7453 0.809172 609
0 32 155.388 2.69865 19.2086 0.68746 680
0 33 152.389 2.46546 13.8471 0.988907 712
0 34 152.904 1.48085 14.3054 1.14203 1022
0 35 149.024 11.608 67.5082 1.02132 691
0 36 152.628 2.7584 18.2042 0.820839 640
0 37 0 0 0 0 0
0 38 141.947 5.31239 40.4213 0.894723 721
0 39 146.922 1.83684 15.2885 1.13299 988
0 40 0 0 0 0 0
0 41 147.689 2.37282 15.5035 1.20102 763
0 42 148.592 1.60885 12.6828 0.9074 799
0 43 155.154 1.50619 13.8837 1.23869 997
0 44 142.362 2.84616 17.7855 0.721523 710
0 45 150.956 9.74316 60.7529 0.820867 656
0 46 154.665 1.33913 14.9087 0.995056 1154
0 47 148.613 10.6407 70.3448 0.772473 763
0 48 147.874 2.51035 15.0101 0.956639 725
0 49 150.313 2.81808 20.908 1.06614 892
0 50 147.019 3.63434 22.3008 0.947413 722
0 51 148.723 1.45071 15.7027 1.36202 1317
