#mip results dif_1_1_4
#chip channel mpv empv widthmpv chi2ndf nentries
2 1 55.8189 0.159612 4.3527 1.08976 8441
2 2 61.8812 0.181365 5.19132 0.826613 7369
2 3 55.4848 0.209854 4.53465 1.26056 5094
2 4 58.2278 0.224297 5.18468 1.03742 4777
2 5 57.3374 0.210998 4.61807 1.00357 5381
2 6 62.4944 0.201351 5.13683 0.981423 6505
2 7 56.737 0.280823 5.02457 1.35428 2925
2 8 55.9303 0.186021 4.73498 1.36619 6222
2 9 55.4998 0.18045 4.7698 1.35172 6152
2 10 55.4053 0.185321 4.40588 1.27554 5953
2 11 56.0628 0.215726 5.13775 1.20975 5145
2 12 61.9255 0.200133 4.67551 1.0049 5799
2 13 55.3702 0.236797 4.21289 0.941197 4071
2 14 55.6713 0.143883 4.65073 0.973727 11451
2 15 56.7695 0.236766 4.48848 1.03253 4105
2 16 54.9845 0.252253 4.83938 1.15456 3429
2 17 56.3353 0.182728 4.77119 0.995338 6331
2 18 56.4378 0.220908 4.58328 1.21144 4660
2 19 56.4588 0.324751 4.44394 0.914976 2639
2 20 57.2051 0.206278 4.69454 1.07116 5379
2 21 56.1391 0.176768 4.64781 1.32404 6761
2 22 55.3969 0.209432 5.07278 1.13609 4869
2 23 56.5491 0.18103 4.4335 0.937533 6478
2 24 56.3848 0.188787 4.28637 1.20675 7256
2 25 54.9655 0.271464 6.00675 1.15363 2800
2 26 56.4754 0.14536 4.43155 1.19816 10946
2 27 56.6065 0.220217 4.478 1.07448 4702
2 28 55.8302 0.219122 4.86522 0.934063 4452
2 29 56.6687 0.17508 4.73506 1.12337 7447
2 30 57.9072 0.202498 5.40314 0.916902 5299
2 31 55.0086 0.282917 5.27956 0.947088 2687
2 32 56.4908 0.220797 6.24031 1.79073 4432
2 33 62.7329 0.24016 5.63642 0.839641 4761
2 34 56.1651 0.129717 4.63429 1.34926 12948
2 35 62.5946 0.340614 4.61202 1.03989 2802
2 36 56.8834 0.212733 4.99228 0.974317 5127
2 37 0 0 0 0 0
2 38 55.2583 0.256598 4.3459 1.22028 3564
2 39 55.6941 0.157918 4.42726 1.00334 8823
2 40 57.0328 0.214709 4.90563 0.994064 5264
2 41 56.1121 0.224474 4.61899 1.10607 4117
2 42 56.9154 0.21263 5.52125 1.04387 5112
2 43 56.287 0.176948 4.53306 1.06932 7555
2 44 56.6253 0.204513 4.88829 0.830687 5208
2 45 56.7818 0.216691 4.60096 0.605179 4391
2 46 55.9411 0.135425 5.03405 1.07306 12185
2 47 0 0 0 0 0
2 48 55.9998 0.212212 4.79897 1.44405 4938
2 49 56.4447 0.195358 4.79786 1.32363 5766
2 50 62.4919 0.215189 5.43353 1.45109 5586
2 51 57.4312 0.149476 4.81883 0.724672 10289
2 52 56.5536 0.181895 4.46822 1.16122 6587
2 53 52.906 0.160425 4.58053 1.01194 7775
2 54 57.238 0.2091 4.6961 0.796193 6016
2 55 57.1507 0.168674 4.93525 0.933506 7899
2 56 59.7238 0.171567 4.89333 1.53924 8268
2 57 57.4875 0.148992 4.93769 1.49266 9697
2 58 57.351 0.203264 5.13841 1.10551 6070
2 59 55.4506 0.134722 4.71503 0.79672 11250
2 60 55.6367 0.163683 4.63804 1.44549 8201
2 61 55.5873 0.120391 4.18998 0.932443 15617
2 62 56.4587 0.133888 4.5909 0.908234 12358
2 63 57.4091 0.184015 4.73953 1.65003 6685
3 0 58.9236 0.138554 5.01596 1.22516 12291
3 1 59.173 0.136267 4.81814 1.06788 11837
3 2 59.3287 0.143679 4.98726 0.804407 11949
3 3 65.6181 0.191827 5.35565 1.34648 7539
3 4 59.5236 0.209958 5.00226 1.05372 5964
3 5 59.7301 0.182618 5.49952 1.23603 7451
3 6 0 0 0 0 0
3 7 60.4612 0.135965 5.08718 1.30788 13605
3 8 0 0 0 0 0
3 9 59.4984 0.148264 5.07685 1.04079 10661
3 10 64.7899 0.144344 5.38922 1.33041 13447
3 11 59.1036 0.200508 5.41399 1.28928 6251
3 12 59.4352 0.183673 5.35718 0.805826 7171
3 13 60.1595 0.176549 5.21459 0.831736 8020
3 14 58.7983 0.158515 5.33796 0.855529 9102
3 15 60.1041 0.214778 4.65802 1.2751 5870
3 16 59.3395 0.117431 4.8219 1.22027 18147
3 17 58.4024 0.187896 4.81162 0.822421 6361
3 18 59.6681 0.204401 5.34526 1.13552 5688
3 19 60.5033 0.1454 5.11396 1.59622 11460
3 20 59.5443 0.207119 4.7989 0.937801 5924
3 21 59.3658 0.154862 4.99595 1.45778 10515
3 22 60.0762 0.158658 5.19275 1.03327 9697
3 23 59.6738 0.197208 4.94873 1.04703 6728
3 24 59.8806 0.171461 4.85301 1.30892 8077
3 25 60.0159 0.13991 4.92969 1.0462 12088
3 26 58.7074 0.173732 4.64624 1.8831 7507
3 27 65.3284 0.204979 5.25372 1.02952 6117
3 28 61.2023 0.172544 5.15305 1.21576 8308
3 29 58.3245 0.186148 4.89323 1.22025 6631
3 30 61.1115 0.215597 5.64503 0.786294 5756
3 31 65.1531 0.14212 5.29182 1.10475 12814
3 32 61.514 0.172732 4.9894 0.846188 8529
3 33 61.153 0.190713 4.8906 1.16589 6245
3 34 58.2941 0.176024 4.96935 1.09667 7810
3 35 61.091 0.152358 4.91354 1.20973 11352
3 36 60.6996 0.210078 4.90469 0.89353 6087
3 37 0 0 0 0 0
3 38 61.0508 0.142691 5.21669 0.937582 12612
3 39 59.8748 0.164264 4.84108 1.09384 8356
3 40 60.8339 0.217223 5.82411 1.35218 5965
3 41 0 0 0 0 0
3 42 61.0403 0.209611 4.90197 1.08268 5840
3 43 58.8628 0.197659 4.42068 0.963221 7004
3 44 61.3285 0.167427 5.11431 0.983484 9220
3 45 61.5739 0.212462 5.11616 1.06285 5753
3 46 59.4272 0.173707 5.14956 0.990196 8240
3 47 64.1295 0.134133 5.14344 1.37336 15766
3 48 61.1306 0.223268 5.29343 1.00771 5514
3 49 60.402 0.207308 5.24465 1.29102 6246
3 50 61.7613 0.188677 5.1807 1.04276 7151
3 51 57.1029 0.152562 4.49539 0.959464 9328
3 52 59.0886 0.2061 4.21044 0.977387 6212
3 53 60.8528 0.146221 4.84351 1.16696 10975
3 54 59.6139 0.179355 5.0214 0.905199 6886
3 55 58.5331 0.172346 5.12886 1.43619 7927
3 56 59.5106 0.168189 4.87917 1.10897 8075
3 57 58.5343 0.161376 4.70873 0.959175 9255
3 58 0 0 0 0 0
3 59 58.9694 0.177111 4.91732 1.04101 7720
3 60 64.0907 0.185533 4.96107 0.8553 8437
3 61 56.8334 0.15368 4.58876 0.70483 10043
3 62 0 0 0 0 0
3 63 59.7872 0.179648 4.64473 1.21631 7863
4 0 59.3746 0.124938 4.64318 0.937682 14245
4 1 60.7396 0.151708 4.93904 1.2878 10463
4 2 60.6537 0.158244 4.93377 0.994947 9413
4 3 59.8855 0.20913 4.60697 1.55947 5425
4 4 60.7401 0.210144 4.84214 1.26945 5545
4 5 60.5488 0.201292 5.28018 0.814574 6073
4 6 66.1566 0.183825 5.50078 1.34176 8302
4 7 58.4311 0.258861 5.07506 1.28717 3313
4 8 66.7818 0.201924 5.51851 0.9794 6590
4 9 58.9686 0.170667 4.3982 0.951392 8058
4 10 66.2404 0.194171 5.20506 1.08108 7534
4 11 60.1825 0.183574 4.70864 1.27928 6514
4 12 60.4651 0.194895 5.10684 0.907077 5741
4 13 60.4915 0.234868 4.61353 1.12354 4715
4 14 60.4944 0.145493 5.26489 0.785117 11483
4 15 60.3054 0.213981 5.41539 1.32419 4918
4 16 66.932 0.274659 5.60603 0.786686 4248
4 17 61.0937 0.181996 4.95799 1.33227 7344
4 18 60.4565 0.211661 5.00083 1.05078 5479
4 19 59.0237 0.271912 5.16504 1.32646 2982
4 20 60.7547 0.228465 5.47021 0.876528 5081
4 21 67.4153 0.17553 5.44619 1.074 8836
4 22 59.9875 0.208961 4.8024 1.2777 5087
4 23 67.3674 0.211181 5.57344 0.648551 6204
4 24 61.2184 0.182204 5.41659 0.868258 7463
4 25 59.0293 0.321154 6.43232 1.07309 2625
4 26 60.1507 0.137008 5.00445 1.0232 11924
4 27 60.4268 0.223352 5.37284 0.693041 4488
4 28 61.0632 0.241596 4.65838 1.01421 4184
4 29 66.6331 0.201151 5.4523 1.08954 7050
4 30 67.9965 0.234449 5.46939 0.973506 5238
4 31 67.504 0.333454 5.41597 0.900513 2504
4 32 60.8693 0.238833 5.0819 0.895977 3817
4 33 61.1114 0.254272 5.22633 1.11142 4009
4 34 60.5953 0.144017 5.0766 0.81305 10931
4 35 59.6627 0.294707 4.86795 1.21726 2896
4 36 60.9267 0.230886 5.09529 1.07789 4557
4 37 0 0 0 0 0
4 38 57.9167 0.279618 5.52974 1.48404 3023
4 39 67.3154 0.216099 6.22252 1.04081 6169
4 40 32.7613 5.89833 8.16368 0.853097 1618
4 41 60.1912 0.244884 4.81033 0.971213 4111
4 42 61.8004 0.224675 5.33112 1.22066 5081
4 43 61.0784 0.186123 5.23788 0.919273 6363
4 44 58.9529 0.215077 4.68935 0.990182 5222
4 45 60.5799 0.234859 5.34939 1.45782 4363
4 46 59.8826 0.156588 5.05097 1.3791 10164
4 47 66.3186 0.294454 5.79111 0.898732 3318
4 48 61.4714 0.219706 5.23284 1.33157 4864
4 49 61.3852 0.208173 5.23088 0.937087 5715
4 50 60.7662 0.198054 4.94453 0.960734 5630
4 51 59.4596 0.17262 5.06362 1.0299 7774
4 52 61.0014 0.210857 5.1859 0.902811 6894
4 53 66.5014 0.257722 5.2196 0.959224 5051
4 54 60.7668 0.195914 5.06123 0.942679 6229
4 55 60.1769 0.169687 4.66491 1.21822 8291
4 56 65.9541 0.219525 6.27648 1.47724 6231
4 57 59.5731 0.177775 4.8521 0.977448 6962
4 58 60.5826 0.198472 5.22584 1.07655 6054
4 59 59.2396 0.144716 4.89651 0.843003 11165
4 60 60.1088 0.200042 5.16528 1.31609 5519
4 61 58.4296 0.13786 4.67642 1.06434 11727
4 62 58.1195 0.132642 4.65688 0.87389 12780
4 63 59.4939 0.185135 5.67024 1.09713 7137
5 0 66.4172 0.178799 5.58681 0.922428 8592
5 1 60.532 0.177335 5.16272 1.20788 7841
5 2 60.7502 0.183086 5.39787 1.0371 7974
5 3 61.7472 0.184939 5.4044 1.19685 7501
5 4 60.7643 0.209242 5.61362 1.04521 5754
5 5 61.0201 0.186106 5.33392 1.18657 7022
5 6 61.6041 0.188662 5.19374 1.14237 7522
5 7 59.7563 0.137807 4.62907 0.858602 14083
5 8 60.3514 0.173593 4.75367 0.933514 7900
5 9 62.407 0.181408 5.09178 1.39534 7714
5 10 61.7786 0.162075 5.36439 1.57341 9488
5 11 59.5142 0.198852 4.78156 0.987697 6190
5 12 61.6907 0.174278 5.15499 1.21168 7554
5 13 62.2588 0.175972 5.22236 1.5654 8244
5 14 59.1296 0.160184 4.73445 1.27108 9281
5 15 62.018 0.1966 4.91028 1.05397 6288
5 16 59.2514 0.136954 4.73613 1.01548 12699
5 17 59.2492 0.200895 5.14122 1.21038 6449
5 18 61.825 0.216948 4.80124 1.21367 5895
5 19 60.5762 0.149511 5.37574 1.14875 11553
5 20 61.3325 0.223735 5.52133 1.08892 5571
5 21 61.7941 0.19083 5.35773 1.56644 7407
5 22 62.3937 0.168849 5.07588 0.974826 9813
5 23 61.663 0.213113 4.51529 1.05439 5912
5 24 58.4107 0.176059 4.75615 1.33697 7785
5 25 61.3384 0.150783 5.20064 1.40005 10501
5 26 60.6596 0.178185 5.07833 1.23339 7482
5 27 62.4644 0.217054 5.64684 1.21513 5668
5 28 62.8589 0.187981 5.19339 1.19542 7406
5 29 60.5841 0.201913 5.11494 0.891976 6052
5 30 62.9834 0.223553 5.05775 1.1577 5524
5 31 66.4696 0.161466 5.43052 1.11332 11095
5 32 66.6818 0.190286 5.78268 1.07559 8168
5 33 62.9799 0.201098 5.37186 1.48093 6201
5 34 60.1212 0.191887 4.98852 1.46414 7096
5 35 66.3169 0.145712 5.46024 1.12402 12619
5 36 61.6094 0.21164 5.10061 1.11878 5978
5 37 0 0 0 0 0
5 38 60.4864 0.137924 5.04379 0.997214 12878
5 39 65.9942 0.15974 5.40439 1.12214 10864
5 40 60.6451 0.213034 5.36544 1.08314 5983
5 41 60.9986 0.17552 5.62329 1.17487 8616
5 42 61.2473 0.202174 5.18052 0.9744 6321
5 43 59.5399 0.185298 5.00824 0.671771 6836
5 44 66.7911 0.172175 5.31429 0.982328 9489
5 45 62.4621 0.2047 5.25203 0.924578 6622
5 46 60.2347 0.177583 4.93277 1.35273 7758
5 47 62.1476 0.122806 5.06258 1.28951 17385
5 48 62.7021 0.194162 5.40494 1.18471 6564
5 49 60.6287 0.182405 5.03096 1.06175 7214
5 50 63.448 0.198752 5.28943 0.811062 7312
5 51 60.6344 0.145401 4.85858 1.01392 11645
5 52 60.248 0.187526 4.69254 0.998207 7259
5 53 66.4395 0.151466 5.40336 1.11426 13534
5 54 61.4238 0.182835 5.12496 0.914312 7273
5 55 60.6251 0.173963 5.29588 1.13206 7648
5 56 60.3692 0.148661 4.97665 1.3346 10625
5 57 66.0085 0.156312 5.04275 1.04351 11930
5 58 60.9972 0.188504 5.34916 1.04536 7266
5 59 60.0715 0.175393 5.50747 1.01807 8557
5 60 60.6815 0.148664 5.21815 1.34355 11168
5 61 62.5396 0.156827 5.47556 0.932832 11517
5 62 59.5251 0.168091 4.83677 1.33847 8811
5 63 61.2604 0.189866 5.03946 0.972934 7675
6 0 59.2362 0.125765 4.66678 0.773076 14209
6 1 61.4895 0.157374 4.57608 0.701999 11125
6 2 61.7797 0.147523 4.83381 1.00322 10951
6 3 61.0616 0.224682 7.01178 1.87969 5322
6 4 61.8237 0.21127 5.23032 1.26024 5444
6 5 62.2742 0.198446 5.2133 1.03269 6240
6 6 61.3337 0.160832 5.15909 0.991685 9725
6 7 59.778 0.268194 5.24033 1.15242 3291
6 8 61.2024 0.188106 5.31755 1.21313 6974
6 9 61.0306 0.181371 4.37481 1.06942 8606
6 10 60.3939 0.170742 4.81798 0.928263 8409
6 11 60.4689 0.206188 5.32215 1.25496 6154
6 12 62.2025 0.210557 5.16521 0.94046 5927
6 13 60.2709 0.227919 4.85152 0.832258 4574
6 14 60.773 0.147779 4.87655 1.32462 12447
6 15 61.7759 0.234502 4.77853 0.862066 4831
6 16 59.6037 0.222615 5.44263 0.902931 4911
6 17 60.9743 0.178633 5.01235 1.12553 7220
6 18 61.3483 0.22426 5.56356 0.926219 5326
6 19 58.2869 0.292261 5.02205 0.696169 2685
6 20 61.6958 0.228791 5.3476 1.13344 4837
6 21 61.9598 0.168806 4.83692 1.20024 9206
6 22 59.9396 0.229495 5.28956 0.966305 4909
6 23 60.4552 0.212571 5.03018 0.747393 5422
6 24 61.199 0.171762 5.28359 0.950327 7895
6 25 58.8672 0.316967 5.10245 1.12151 2520
6 26 61.2663 0.140636 4.88953 1.14931 12121
6 27 61.8304 0.2582 5.35114 1.04502 4075
6 28 60.217 0.266069 5.02247 0.82725 3808
6 29 0 0 0 0 0
6 30 62.0676 0.246191 5.51348 1.22723 4564
6 31 59.2298 0.352022 4.41676 0.779808 2459
6 32 60.3429 0.255531 4.76337 0.883037 3598
6 33 60.813 0.267324 5.13704 1.01566 3643
6 34 60.7435 0.157817 4.68015 0.820792 10398
6 35 58.3066 0.3391 5.83757 0.842435 2679
6 36 61.7521 0.235097 5.58725 0.975347 4327
6 37 0 0 0 0 0
6 38 60.8265 0.325036 4.65426 0.910658 2367
6 39 67.2577 0.295771 5.97868 0.878817 3472
6 40 61.5288 0.245037 5.72761 0.972674 4602
6 41 59.9204 0.226943 5.51765 1.13938 4511
6 42 61.3453 0.219908 4.71931 1.1898 5208
6 43 60.3536 0.20085 5.47374 1.17969 6013
6 44 59.9355 0.238268 4.86254 0.813367 3949
6 45 61.1064 0.222353 4.81685 1.1642 4671
6 46 60.277 0.151538 5.07183 0.963269 10545
6 47 67.9999 0.381158 6.03953 0.898289 1964
6 48 59.9507 0.210822 5.3837 1.03208 5311
6 49 60.1688 0.207235 4.51227 0.884954 6276
6 50 59.5689 0.23584 5.38426 1.31542 4135
6 51 60.653 0.236485 5.67448 1.23667 4561
6 52 60.6439 0.179688 4.92773 1.41299 7466
6 53 58.9077 0.273497 4.67068 0.879572 2979
6 54 59.8415 0.218975 4.77917 1.12541 4798
6 55 60.1024 0.190575 4.86613 1.22141 6336
6 56 62.1118 0.269253 5.34208 1.22483 3469
6 57 66.9319 0.270082 6.05148 0.924116 4053
6 58 59.8175 0.231096 5.32117 0.769246 4567
6 59 60.6745 0.141569 5.14426 0.809271 12005
6 60 59.6444 0.313 4.55771 0.848335 3142
6 61 59.9629 0.180954 5.2039 1.24569 7331
6 62 61.038 0.147085 4.88614 1.22573 10583
6 63 59.3427 0.204231 4.94853 0.814363 5538
7 0 60.8494 0.220645 5.23441 1.17689 5360
7 1 61.3177 0.234418 5.46557 0.954566 4657
7 2 60.6543 0.242296 4.97724 0.969274 4373
7 3 0 0 0 0 0
7 4 61.9803 0.202489 5.4828 1.32092 6341
7 5 61.5507 0.213682 5.55423 1.14951 5670
7 6 62.3232 0.252864 5.10758 1.19824 4348
7 7 60.0713 0.146346 4.97568 1.09647 11103
7 8 60.7595 0.196283 5.22711 1.25485 6134
7 9 0 0 0 0 0
7 10 62.0633 0.221363 4.66019 1.06244 5369
7 11 59.4751 0.200807 4.96573 1.13207 6901
7 12 60.9797 0.206833 5.15012 0.961147 5954
7 13 62.8486 0.169123 4.91162 0.998711 9262
7 14 59.893 0.186239 5.08958 0.923455 6995
7 15 62.4257 0.182463 5.23863 1.30093 7081
7 16 62.2835 0.178799 4.89545 1.03366 8016
7 17 59.5597 0.186309 5.46013 1.32344 6843
7 18 62.3115 0.188296 5.43601 1.00313 6819
7 19 62.4012 0.14213 4.74227 1.25199 13220
7 20 62.7405 0.217157 5.01557 1.25222 5380
7 21 66.9042 0.252508 5.05492 0.784878 4661
7 22 62.6718 0.177222 5.39339 0.974973 7955
7 23 61.4358 0.209871 4.80857 1.0688 5501
7 24 60.3431 0.203426 4.94385 0.819565 6000
7 25 59.3922 0.149519 5.06101 0.983984 10636
7 26 59.2432 0.169849 5.25314 1.04392 7953
7 27 63.474 0.221149 5.61613 1.2044 5485
7 28 63.0361 0.185431 4.99823 1.61838 7536
7 29 59.6955 0.215301 4.76432 1.44428 5463
7 30 62.4421 0.220591 5.13682 1.01431 5420
7 31 60.6539 0.150345 4.99991 1.19147 10937
7 32 62.8844 0.172395 4.62162 0.953848 7596
7 33 63.1301 0.203333 4.93445 0.92002 5712
7 34 59.6374 0.179746 5.18337 1.07524 7184
7 35 61.7693 0.137225 4.70057 0.940123 12675
7 36 62.8729 0.219149 5.46414 0.764059 5481
7 37 0 0 0 0 0
7 38 60.9301 0.133297 4.99591 1.33269 13138
7 39 60.9439 0.149088 5.0185 1.28644 11540
7 40 62.6718 0.229723 5.38668 1.04088 5562
7 41 65.9622 0.172994 5.59003 1.22462 8648
7 42 61.9515 0.201382 5.32264 0.648999 6333
7 43 59.8432 0.202162 5.35122 1.12149 6158
7 44 62.6992 0.167689 5.24772 1.18541 9254
7 45 66.1802 0.201015 5.63607 1.1438 6584
7 46 59.8321 0.191116 5.11719 1.57988 7177
7 47 0 0 0 0 0
7 48 62.6265 0.204842 5.13755 1.3504 6318
7 49 65.4754 0.203693 5.89952 0.884351 6900
7 50 63.4378 0.185726 4.95789 1.29049 7303
7 51 65.9655 0.154189 5.29377 0.955625 11660
7 52 60.0322 0.189059 5.03602 1.28134 7066
7 53 62.0357 0.141172 5.43998 1.35036 12956
7 54 62.1758 0.187654 5.4166 1.26613 7315
7 55 60.2352 0.179074 5.20431 1.06547 7583
7 56 60.3539 0.145763 5.06597 1.00642 10880
7 57 60.8848 0.148528 5.26204 1.06018 11765
7 58 61.5458 0.186979 5.17837 0.979874 7116
7 59 59.6313 0.171111 5.1532 1.47197 8327
7 60 61.1803 0.152862 5.33097 0.907679 11019
7 61 64.4777 0.148983 5.53216 0.932852 12471
7 62 58.9874 0.167216 5.08017 1.05699 8908
7 63 61.4723 0.180236 5.20876 1.23396 7544
8 0 59.7426 0.176574 4.61288 0.860299 7761
8 1 60.0636 0.189697 4.86986 1.43238 6719
8 2 62.9102 0.210467 4.62803 1.06021 6322
8 3 61.0186 0.18113 5.15238 0.933903 6770
8 4 65.6526 0.232625 6.55239 0.987061 5329
8 5 0 0 0 0 0
8 6 58.571 0.209456 4.83004 1.27866 5586
8 7 0 0 0 0 0
8 8 61.6195 0.195198 5.19271 1.1301 6695
8 9 58.9364 0.194099 4.51187 1.07254 6318
8 10 59.3105 0.171296 4.32322 1.12356 8356
8 11 65.7408 0.220077 5.51055 1.26464 5970
8 12 66.0813 0.212369 5.86766 1.01689 6236
8 13 66.3904 0.188703 5.63854 1.34677 7746
8 14 64.9909 0.185053 5.21339 1.03268 8311
8 15 62.1091 0.200024 5.26552 0.948345 5837
8 16 66.5592 0.181295 5.33581 1.06994 9276
8 17 59.8278 0.199242 4.68971 1.01424 6297
8 18 62.0324 0.214667 4.92397 1.25081 5529
8 19 61.1018 0.178232 4.88788 1.2912 8060
8 20 62.0531 0.226921 5.70609 1.19769 5086
8 21 60.5878 0.220039 4.50909 1.38738 5840
8 22 62.4847 0.167485 5.0845 0.741615 8935
8 23 59.6532 0.193729 4.95845 1.14978 5845
8 24 66.0325 0.196997 5.69036 1.0789 7278
8 25 62.637 0.204991 5.54078 1.05344 6936
