#mip results dif_1_1_5
#chip channel mpv empv widthmpv chi2ndf nentries
2 46 59.0771 0.151247 5.23545 0.978741 10461
2 47 58.1594 0.234986 5.35808 1.14935 4705
2 48 59.2931 0.227469 5.23586 1.13507 5582
2 49 59.0593 0.25634 4.57406 0.878876 4941
2 50 59.3382 0.215705 5.19762 0.882489 5425
2 51 63.134 0.17895 5.23013 1.36386 12000
2 52 58.6858 0.211735 5.30278 1.18269 5776
2 53 64.273 0.208605 4.93301 1.16289 7090
2 54 63.9728 0.216358 5.35326 1.14161 5984
2 55 59.9115 0.184249 5.63677 1.15193 7232
2 56 58.1227 0.186704 5.15685 1.47324 7209
2 57 61.807 0.168546 5.04566 1.65791 10875
2 58 58.9995 0.220589 5.05819 1.19733 5544
2 59 58.5482 0.161408 5.27648 1.04804 9774
2 60 63.0389 0.201793 5.29635 1.07022 7928
2 61 61.6651 0.147992 5.30472 1.13397 13901
2 62 58.927 0.148377 5.21872 1.42585 11320
2 63 63.3971 0.220734 5.81946 1.20947 6622
3 0 65.4565 0.179924 4.78995 1.94341 14430
3 1 60.4874 0.161221 4.96774 1.39643 11653
3 2 64.8038 0.221972 5.02811 3.72221 14068
3 3 63.8716 0.222437 5.0788 12.1277 9880
3 4 65.408 0.275653 4.3823 4.464 8387
3 5 60.7 0.199914 5.10193 1.27179 8306
3 6 65.2739 0.198997 5.65027 1.25881 11673
3 7 65.1728 0.145365 5.52273 1.85771 16396
3 8 61.117 0.181227 5.05959 1.28116 8394
3 9 65.4995 0.176296 5.03491 1.84852 12277
3 10 65.2158 0.16108 5.37808 1.64163 14969
3 11 61.6847 0.214114 5.32886 1.09074 6541
3 12 61.4561 0.188394 5.35485 1.27049 8027
3 13 66.4664 0.205121 5.29574 1.25734 10506
3 14 64.3328 0.186733 5.39225 1.43631 9420
3 15 61.0892 0.21241 5.15704 1.14888 6538
3 16 64.9996 0.134776 5.25946 1.27561 19570
3 17 61.5872 0.214043 5.9824 1.38701 6744
3 18 65.8944 0.203342 0.452868 53.4265 9709
3 19 60.387 0.143168 5.39052 1.01626 13260
3 20 65.9056 0.296574 6.10587 1.47464 8360
3 21 62.6561 0.173222 5.32163 1.15083 10309
