#pedestal results (fit to a gaussian) remove channels/sca with two pedestals peaks from the analysis results_pedestal/gridpoints/Pedestal_dif_1_1_1.txtnew
#chip channel ped0 eped0 widthped0 ped1 eped1 widthped1... ped14 eped14 widhtped14 (all SCA)
0 0 289.131  0.0646415 3.17007 294.947  0.0800995 3.19476 280.326  0.0777171 3.24658 299.283  0.0812092 3.24666 281.772  0.0827241 3.14144 291.855  0.0861452 3.27076 289.473  0.0867219 3.16109 294.29  0.0902276 3.28981 290.892  0.0946896 3.25666 287.012  0.0907716 3.15488 289.106  0.0929861 3.09414 297.059  0.09312 3.1041 286.251  0.099466 3.1557 295.533  0.10169 3.01406 286.714  0.0964056 3.04903 
0 11 289.598  0.0598438 2.9415 294.01  0.07141 3.07473 276.697  0.0704157 2.9694 288.834  0.0745267 3.10954 284.169  0.0754323 2.96527 294.725  0.0770273 2.94736 282.638  0.0779662 2.92757 290.244  0.0781569 2.91434 281.103  0.083839 3.05969 284.093  0.0876244 2.90527 292.964  0.0897384 3.08447 281.588  0.0927374 2.78272 283.758  0.0943808 2.94907 295.817  0.0987067 2.97612 285.367  0.0848269 2.962 
0 12 292.533  0.0562702 2.80873 295.114  0.0722754 2.92221 286.368  0.0654744 2.80137 288.609  0.0705652 2.91664 294.424  0.0683757 2.79646 291.862  0.0751132 2.79183 295.528  0.0757983 2.69329 288.1  0.0800125 2.89214 292.264  0.0824487 2.8148 296.979  0.0830867 2.7713 294.783  0.0841434 2.79484 296.753  0.0916278 2.82102 282.729  0.0922826 2.82899 293.622  0.0925461 2.87202 285.388  0.0777592 2.77504 
0 13 288.254  0.0597897 2.91721 300.648  0.0710453 2.93615 291.728  0.0680941 2.8818 295.159  0.0742439 2.94316 295.979  0.0771984 2.91346 291.734  0.0742355 2.87677 287.004  0.0782868 2.90308 293.687  0.0723677 2.79279 296.501  0.0806199 2.92724 294.128  0.0781325 2.74784 288.726  0.0847465 2.78618 288.942  0.0852596 2.76409 289.731  0.0972421 3.01093 293.745  0.0978824 2.86929 291.713  0.0877678 3.02966 
0 14 279.163  0.0622538 3.09848 296.76  0.0731337 3.03371 283.752  0.0743045 3.22004 294.67  0.0773298 3.1852 282.205  0.0769039 3.11889 287.848  0.0796556 3.11394 289.88  0.0805056 3.1191 290.556  0.0850989 3.09775 293.425  0.0865815 3.04888 288.859  0.0912822 3.10917 293.995  0.0895092 3.0828 283.701  0.0951632 3.05396 290.623  0.0981 3.03504 288.387  0.108255 3.01677 283.352  0.0896113 3.05383 
0 15 290.718  0.05952 2.73614 299.321  0.0669035 2.86385 286.118  0.0681362 2.74062 296.012  0.0723419 2.67416 283.155  0.0737962 2.93361 288.985  0.0748332 2.81922 294.566  0.0711071 2.79874 293.243  0.0697609 2.64297 290.797  0.0752369 2.70572 290.83  0.0820595 2.80753 288.295  0.0884408 2.97035 292.983  0.0906783 2.82309 289.209  0.0916239 2.77971 296.481  0.0948011 2.69898 291.626  0.0754787 2.74509 
0 16 290.149  0.0606494 2.93596 307.529  0.0704475 2.91018 287.486  0.0691547 2.9161 298.978  0.076006 3.08668 293.123  0.0750006 2.87914 295.728  0.0751571 2.82499 288.68  0.0740374 2.79014 299.256  0.0795049 2.97747 293.104  0.0811096 2.83143 291.845  0.0781677 2.76232 289.824  0.0871283 2.85655 293.815  0.09101 2.82749 291.005  0.0941283 2.86098 293.075  0.0968125 3.04596 294.533  0.0829027 2.92662 
0 17 285.559  0.066064 3.22071 296.798  0.0742707 3.1634 282.541  0.0769643 3.22263 285.606  0.0751052 3.01919 287.32  0.0805539 3.09819 294.814  0.0812522 3.15646 289.799  0.0821247 3.03513 290.912  0.0865559 3.21859 288.31  0.0873877 3.05312 281.585  0.087646 3.0012 287.577  0.0927668 2.99629 288.012  0.0979653 3.20311 297.838  0.102187 3.06885 292.169  0.102676 3.018 286.514  0.0933276 2.99673 
0 18 285.825  0.0565811 2.7275 287.043  0.0676584 2.73229 281.057  0.06679 2.71919 289.505  0.0659593 2.79356 286.101  0.0697738 2.72821 281.218  0.0702377 2.67867 294.218  0.0733176 2.68227 281.219  0.075983 2.79836 290.414  0.0750078 2.7879 288.246  0.0797387 2.73838 291.225  0.0826699 2.56495 288.591  0.0810313 2.51704 284.866  0.0850065 2.46223 288.302  0.0919605 2.71435 280.591  0.0787183 2.52556 
0 19 302.095  0.0605847 3.01985 304.78  0.0717558 2.91678 290.917  0.071827 2.90655 295.549  0.0693135 2.83426 291.256  0.0708246 2.77018 294.679  0.0760331 2.90364 287.957  0.079148 2.90132 296.756  0.07712 2.91175 297.913  0.0782354 2.77557 292.353  0.0830902 2.92647 293.506  0.0813627 2.81671 293.728  0.0876156 2.76458 298.746  0.0914156 2.7904 297.736  0.0939526 2.80058 298.614  0.0802398 2.85653 
0 20 279.554  0.0583382 2.83627 288.59  0.0673985 2.82035 291.14  0.0676265 2.80067 295.895  0.0668479 2.70127 284.397  0.0720403 2.78512 288.643  0.0729623 2.74057 284.246  0.0747768 2.82622 289.392  0.0775632 2.87487 289.664  0.0797261 2.74348 285.138  0.0820837 2.74782 285.023  0.0864588 2.76367 296.618  0.0885057 2.76562 290.966  0.0894539 2.72935 290.268  0.0934055 2.74632 290.19  0.0832511 2.70951 
0 21 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 
0 22 283.207  0.0611807 2.7843 302.944  0.0721625 3.03939 285.763  0.0707624 2.95805 291.168  0.0717651 2.95422 294.314  0.0742383 2.95306 299.514  0.0731921 2.877 288.673  0.0751147 2.8889 287.307  0.0742673 2.74153 288.023  0.07963 2.99292 285.597  0.0774882 2.79553 292.324  0.0882734 2.98713 286.169  0.0910267 2.95654 292.093  0.095206 2.96594 293.835  0.099323 2.93551 289.122  0.0872928 2.96152 
0 23 294.391  0.0555026 2.79605 308.272  0.0705781 2.89864 283.335  0.0689046 2.92844 305.362  0.0713287 2.88815 295.419  0.0699249 2.80261 301.603  0.0765344 2.8881 288.035  0.0731754 2.67594 288.787  0.0791651 2.75209 291.963  0.07896 2.73007 289.493  0.0844563 2.88087 287.326  0.0829607 2.67492 301.254  0.0836574 2.66274 295.261  0.0913519 2.81042 295.351  0.0949563 2.68834 296.277  0.0818544 2.64259 
0 24 288.095  0.0608344 3.0556 304.107  0.0735762 3.14653 293.429  0.0707525 2.96833 292.746  0.076455 3.15282 294.156  0.0779683 3.13856 295.324  0.0819745 3.16903 293.234  0.082359 3.06645 285.897  0.0829064 3.04012 285.723  0.0891129 3.12145 290.135  0.0893601 3.14083 292.388  0.0931149 2.88358 285.014  0.0897911 3.0518 292.265  0.0971993 2.90571 291.652  0.0966904 2.94796 296.077  0.0882389 3.12521 
0 25 290.689  0.0600687 2.93024 299.374  0.0714288 2.99687 296.555  0.0719516 2.99802 299.158  0.0721081 2.9315 294.286  0.0713896 2.8492 294.589  0.0735233 2.87657 293.756  0.0793245 3.00438 292.699  0.0808071 2.88719 297.785  0.080047 2.91761 293.711  0.0848659 2.96869 288.222  0.0890883 2.99847 296.63  0.0895662 2.9636 296.193  0.0960952 2.87983 292.345  0.0995102 3.02222 291.159  0.0827574 2.90733 
0 26 275.809  0.0612122 2.95137 290.476  0.0728208 3.04398 288.496  0.068264 2.86638 291.425  0.075051 3.02251 276.847  0.0739236 2.93003 282.269  0.0795766 3.01658 289.75  0.0791724 2.91818 291.277  0.0821898 3.01994 290.898  0.0856827 2.93397 290.485  0.082146 2.88599 292.165  0.0863355 2.91161 288.605  0.0913528 2.98284 289.007  0.0954202 3.07065 293.96  0.0996675 3.10688 288.674  0.087348 3.01702 
0 27 284.928  0.0546459 2.67191 291.935  0.0629462 2.67388 285.646  0.0684565 2.71334 295.087  0.0636038 2.60233 289.281  0.067588 2.67202 282.144  0.0730207 2.77597 285.175  0.0720049 2.72008 286.103  0.0727874 2.72027 290.544  0.0797928 2.76397 285.584  0.0796337 2.67667 279.897  0.078094 2.65179 284.098  0.0822991 2.72057 288.699  0.0859672 2.66385 280.745  0.0884483 2.54668 280.597  0.0790188 2.64408 
0 28 293.375  0.0590601 2.72597 299.452  0.0672279 2.87296 284.79  0.0692609 2.81678 289.56  0.0671092 2.81435 289.323  0.0716034 2.85513 295.69  0.0717406 2.72027 293.358  0.0739546 2.81126 293.267  0.0769187 2.81375 291.637  0.0757876 2.71495 297.722  0.0838553 2.75094 294.506  0.08271 2.86449 289.321  0.0838853 2.76005 284.137  0.087317 2.72402 295.732  0.0931731 2.84373 287.679  0.0793542 2.83337 
0 29 285.963  0.0618716 3.02202 291.556  0.0743242 3.08431 284.534  0.0659553 2.83716 295.061  0.0757949 3.08897 284.412  0.070919 2.81307 291.01  0.0784269 3.03806 284.968  0.0827585 2.98778 289.507  0.0819815 2.91819 283.37  0.0861256 2.96589 279.544  0.0874045 2.93711 286.699  0.0903168 2.82271 284.531  0.0948723 3.00713 290.918  0.0984147 2.99269 288.583  0.0947667 2.84078 284.608  0.0861158 2.90942 
0 30 294.227  0.0559228 2.71236 303.575  0.0669514 2.75578 285.858  0.0674898 2.78105 293.629  0.0683896 2.70939 296.295  0.0683055 2.67074 294.97  0.0742496 2.78302 300.885  0.0754354 2.74283 291.075  0.0773148 2.72204 285.034  0.0783837 2.7829 292.331  0.0797318 2.72581 292.196  0.0811655 2.64872 294.581  0.0845348 2.72437 292.407  0.088471 2.83457 292.36  0.0909531 2.73725 292.163  0.0829126 2.80781 
0 31 294.089  0.0633605 2.94766 291.013  0.0692976 3.03528 289.399  0.0678374 2.88336 296.355  0.0682787 2.84285 293.129  0.074189 2.95447 292.373  0.0745411 2.77706 295.115  0.0771425 2.84504 297.514  0.0764383 2.82329 298.005  0.0801994 2.90582 282.23  0.0830042 2.78094 295.592  0.0821483 2.85002 290.059  0.0889704 2.85609 292.842  0.0925368 2.80406 295.749  0.0944222 2.87832 288.557  0.0845716 2.77025 
0 32 286.72  0.059237 2.9139 298.529  0.0683878 2.92811 287.18  0.0685755 2.82381 297.236  0.069934 2.7098 289.044  0.0715987 2.80762 290.391  0.0718787 2.83349 289.325  0.0745542 2.72043 286.425  0.0810863 2.77759 291.089  0.0819196 2.86866 290.888  0.0819182 2.88321 286.099  0.0836307 2.78186 284.51  0.0861506 2.79919 286.07  0.0909396 2.78101 291.3  0.0962044 2.84938 296.371  0.0801185 2.74065 
0 33 288.555  0.0557623 2.75686 295.934  0.0672683 2.80444 280.729  0.0678272 2.80454 297.272  0.0692997 2.79954 282.158  0.0654652 2.63732 288.306  0.0693696 2.67889 285.045  0.0717251 2.6485 289.798  0.0707038 2.63803 289.8  0.0762826 2.73214 292.642  0.0793074 2.74495 291.72  0.0804294 2.70445 291.944  0.0744559 2.53344 286.784  0.0884846 2.74004 290.936  0.0883519 2.5714 284.857  0.0792095 2.64864 
0 34 292.614  0.0648733 3.07785 297.79  0.0765816 3.21166 292.913  0.0757025 3.13401 296.342  0.0740985 2.94966 283.452  0.0755182 2.94516 292.677  0.0856354 3.14454 293.615  0.089844 3.16433 296.421  0.0864153 3.27132 296.491  0.0895819 3.06668 289.806  0.0931113 3.16189 289.932  0.0918547 3.10491 293.633  0.0924645 2.96684 292.897  0.0992495 3.12549 296.223  0.104483 3.02631 285.846  0.0911187 3.13408 
0 35 286.165  0.060049 2.8525 297.621  0.0674107 2.88859 287.966  0.0686878 2.82998 293.369  0.0682418 2.86112 288.623  0.0705761 2.85779 293.739  0.0772237 2.96719 289.116  0.0783224 2.8785 300.051  0.0818939 2.92705 298.864  0.0803818 2.94757 289.983  0.0781603 2.672 289.042  0.0863775 2.78158 288.321  0.0870946 2.90903 290.977  0.0932259 2.82925 301.105  0.0945655 2.81838 294.566  0.0854883 2.98566 
0 36 284.018  0.0548455 2.69523 294.765  0.0651329 2.73615 284.66  0.0670846 2.7728 301.146  0.0684191 2.76056 283.646  0.0682146 2.59141 285.773  0.0707833 2.69636 294.901  0.0722612 2.67862 292.815  0.0715904 2.66172 296.99  0.0757089 2.71634 290.387  0.0749246 2.72329 289.464  0.0793279 2.51237 296.116  0.0868102 2.78968 289.407  0.0817844 2.50429 289.665  0.0915697 2.73185 295.747  0.0807488 2.74663 
0 37 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 
0 38 292.682  0.062517 2.96813 302.755  0.0754604 3.11259 285.942  0.0693712 3.03027 299.165  0.0766916 3.04892 289.87  0.0769817 3.08257 295.333  0.0827343 3.1152 290.857  0.0793246 3.07747 294.427  0.083312 3.06242 297.516  0.0904951 3.14742 301.24  0.0899541 2.99691 294.865  0.0896954 2.98873 289.7  0.0880732 2.92292 295.68  0.0988134 2.95297 295.148  0.0973412 2.9494 282.385  0.0878045 3.03717 
0 39 290.047  0.0603793 3.06134 295.613  0.0738365 3.06606 286.34  0.070073 2.89117 292.984  0.072989 3.05968 291.612  0.0730844 2.79638 289.519  0.0785817 2.99261 285.161  0.0788186 2.87694 290.461  0.0774564 2.92921 288.101  0.088264 3.09049 289.005  0.0824106 2.99517 290.884  0.0909567 3.01758 290.472  0.0875705 2.74539 284.786  0.0926867 2.89471 291.039  0.100244 2.9065 286.52  0.0879146 3.03872 
0 40 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 
0 41 282.248  0.0595064 2.90254 301.554  0.0679796 2.91774 285.721  0.0662335 2.85943 292.498  0.0706127 2.92262 289.658  0.0681743 2.78867 300.376  0.0735824 2.85145 287.452  0.0746571 2.71208 295.009  0.0806502 2.84324 289.125  0.0768481 2.68129 296.731  0.0822034 2.80989 288.759  0.0865396 2.83751 292.61  0.0870568 2.88255 298.721  0.093239 2.82275 301.562  0.0927062 2.86061 285.779  0.0845971 2.85517 
0 42 289.846  0.0591305 2.80031 305.268  0.070058 2.90636 289.822  0.0678836 2.8068 298.317  0.0687674 2.80731 292.85  0.0751935 2.85755 298.863  0.0774275 2.94918 296.196  0.0763653 2.84746 298.564  0.0788016 2.90779 298.354  0.0812516 2.86486 288.776  0.0807458 2.73956 295.195  0.0896994 2.85408 296.775  0.0851254 2.69591 287.726  0.094638 2.7348 299.622  0.0964499 2.73336 297.792  0.0846717 2.69679 
0 43 285.628  0.0623716 3.02404 293.941  0.0721279 3.0535 282.354  0.0692136 2.86985 297.218  0.0732061 2.94663 283.448  0.0757065 2.98363 280.519  0.0780143 2.97113 293.474  0.0779873 2.85989 287.164  0.0876157 3.023 299.443  0.086416 3.00393 295.405  0.0883115 2.98648 289.165  0.0912166 2.96486 295.12  0.0957548 3.07447 280.517  0.0990917 3.05232 290.348  0.105326 2.97627 284.539  0.0889003 2.83299 
0 44 280.452  0.0587886 2.90078 290.472  0.0671623 2.87209 287.268  0.067365 2.88933 282.185  0.0717525 2.90907 287.745  0.0715034 2.87902 284.548  0.0733699 2.88097 285.016  0.0761355 2.82082 283.874  0.0784975 3.04145 285.501  0.0769828 2.78593 287.866  0.078361 2.67158 291.665  0.0853966 2.84911 292.099  0.0910516 2.8075 286.575  0.0941561 2.84749 289.669  0.0917573 2.70776 297.333  0.0873013 3.01333 
0 45 289.445  0.0590487 2.92519 296.233  0.0687111 2.86242 277.323  0.0676311 2.90702 299.78  0.0722548 2.87383 288.494  0.0696736 2.64019 284.071  0.0733687 2.8363 290.512  0.0743833 2.61135 288.991  0.0776118 2.84079 284.2  0.0767791 2.65645 287.486  0.0804724 2.81571 286.69  0.0856216 2.91787 284.411  0.0813039 2.74687 289.209  0.0890433 2.75154 286.288  0.0926456 2.76434 293.694  0.0775633 2.78721 
0 46 292.565  0.0664944 3.21849 302.058  0.0766345 3.23921 285.481  0.0776673 3.08574 298.946  0.0775384 3.13106 287.596  0.0825259 3.14216 293.063  0.0770836 3.03421 296.806  0.0889915 3.26911 295.798  0.0903071 3.23313 294.267  0.0905246 3.06075 293.465  0.0954048 3.28293 292.369  0.0962568 3.03734 289.293  0.102301 3.1272 290.041  0.100949 3.17319 302.205  0.109681 3.24735 292.904  0.0925749 3.11135 
0 47 289.974  0.060208 3.05159 301.224  0.0716038 2.95757 285.54  0.0687329 2.92713 291.383  0.0693215 2.88701 289.283  0.0789271 3.07825 296.239  0.0775324 2.83369 291.115  0.0799097 2.90194 288.88  0.0815798 3.00604 281.347  0.0816346 2.9383 288.738  0.0892361 2.97968 291.059  0.0891661 2.90098 279.338  0.0946046 2.89375 289.554  0.0967081 2.98901 292.328  0.0993504 2.92921 295.167  0.084316 2.92824 
0 48 290.519  0.0569842 2.85097 296.349  0.0667641 2.8261 285.792  0.0658146 2.69856 287.226  0.0679033 2.74044 294.68  0.069383 2.82016 290.092  0.0705188 2.69638 291.969  0.0719837 2.66048 284.832  0.0748415 2.75248 297.692  0.0751634 2.67412 295.175  0.0784884 2.66562 293.027  0.0835592 2.78222 291.685  0.0863571 2.83195 284.5  0.0912379 2.69479 296.314  0.097456 2.81138 285.353  0.0826822 2.76547 
0 49 287.457  0.06487 3.04318 300.599  0.0735382 2.95986 288.934  0.0772944 3.04312 291.291  0.0760372 3.01428 288.433  0.0803771 3.0868 291.003  0.0773309 2.85586 290.63  0.078819 2.89028 285.511  0.0818551 2.89828 297.22  0.0859904 2.85406 289.817  0.0836473 2.77279 290.647  0.0874872 2.86136 290.138  0.0927305 3.01359 293.117  0.0966953 3.07753 286.185  0.100695 2.9229 296.369  0.0918789 3.00702 
0 50 289.065  0.0575019 2.77469 300.271  0.0690526 2.91526 285.281  0.0660604 2.73663 290.957  0.0711764 2.89869 284.705  0.0727211 2.8163 296.929  0.0737454 2.7932 286.972  0.0737959 2.75992 292.312  0.0752877 2.80398 292.809  0.0776946 2.71578 294.605  0.0788188 2.82881 292.814  0.0851448 2.73077 291.588  0.0868988 2.79385 287.022  0.0820819 2.62795 295.957  0.0989259 2.77882 292.952  0.084121 2.75191 
0 51 288.731  0.0640981 3.16027 292.19  0.0717251 2.97796 283.17  0.0747149 3.14393 294.409  0.0787228 3.20562 285.638  0.0788573 3.04784 290.696  0.0842827 3.11401 292.785  0.0822323 3.12511 289.589  0.0870803 3.13881 286.735  0.0864873 2.97752 293.137  0.0920787 3.13285 293.234  0.088949 2.9583 292.321  0.0979096 3.21413 292.152  0.103144 3.24282 282.59  0.104251 3.02342 294.476  0.0948797 3.03076 
0 52 282.127  0.0613329 2.97416 292.14  0.0705084 3.07074 276.213  0.0706087 2.88455 296.318  0.0756019 3.02399 291.773  0.0755448 2.9596 283.408  0.0824907 3.08287 287.221  0.0813432 2.93718 284.967  0.0823324 3.0432 284.366  0.084367 2.96072 281.767  0.0899476 3.02475 292.502  0.0881517 2.90394 288.031  0.0930618 3.05492 285.375  0.093783 2.90435 287.901  0.103482 2.88754 286.878  0.0913789 2.9647 
0 53 287.08  0.0613643 3.05595 297.41  0.072439 3.01925 287.825  0.0719378 3.00448 293.504  0.0721724 2.96638 289.344  0.0717172 2.87186 293.277  0.0765661 2.93213 295.941  0.0789663 3.07435 293.962  0.0778769 2.87773 293.945  0.0810212 3.03174 292.346  0.0824089 2.85974 291.02  0.0886919 2.86796 296.619  0.089184 2.94301 290.566  0.095719 2.97458 294.849  0.0975892 2.75574 288.499  0.0871202 2.88761 
0 54 287.159  0.0589988 2.81609 293.996  0.0672222 2.97232 284.638  0.0666413 2.8384 290.353  0.0690251 2.83831 284.272  0.0719127 2.89476 292.283  0.0751828 2.89008 293.536  0.0730914 2.63207 283.848  0.0748194 2.75909 285.552  0.0782054 2.86308 283.43  0.0846951 2.70222 293.082  0.0879315 2.80697 283.644  0.0886337 2.81013 294.428  0.0898372 2.85053 293.91  0.0939568 2.74246 289.461  0.0838513 2.94196 
0 55 286.2  0.0617841 2.93681 296.971  0.073185 2.94736 287.958  0.0700399 3.05712 283.456  0.0739609 2.98288 282.78  0.0761824 2.97826 290.664  0.0794112 2.99751 287.362  0.0740477 2.80647 292.066  0.0839038 2.88694 282.049  0.0809032 2.97423 293.626  0.0851582 2.91541 287.679  0.0894619 2.94802 289.656  0.0919203 2.91473 288.464  0.0974889 2.98248 287.68  0.100894 2.86432 288.379  0.0850988 2.90441 
0 56 285.936  0.0624862 3.11665 301.151  0.0719715 3.078 288.838  0.0739145 3.08765 293.622  0.07635 3.04127 285.815  0.0756953 2.97925 287.654  0.0791253 3.00569 287.991  0.0809154 3.11834 283.132  0.0811357 3.10033 282.588  0.0832027 2.9081 287.659  0.0859606 2.91897 292.393  0.0922244 3.05436 290.784  0.0970209 3.19699 285.23  0.0979103 2.90732 295.051  0.0987718 3.05671 291.415  0.0913269 3.09634 
0 57 287.007  0.0640085 3.1421 288.624  0.0755284 3.05167 274.801  0.0737836 3.12952 289.267  0.0787382 3.07414 281.438  0.0792703 3.22906 282.424  0.0856263 3.25093 286.141  0.0840377 3.12961 282.544  0.0875142 3.1577 285.058  0.082418 3.04345 278.549  0.0940263 2.96741 280.074  0.0925433 3.16028 282.974  0.0952557 3.15771 287.768  0.0981179 3.13351 288.236  0.102085 3.03441 289.401  0.0946907 3.03829 
0 58 281.411  0.0612504 2.92992 298.156  0.0728839 3.09655 283.989  0.0705712 3.06406 293.207  0.0747418 2.95893 285.953  0.0717498 2.9496 294.344  0.0780226 2.96654 288.199  0.078906 2.95869 283.658  0.0840303 3.05239 291.99  0.0844831 3.07784 288.054  0.0856442 3.02609 289.533  0.0887899 2.90998 287.072  0.0923618 3.06929 293.132  0.0960662 2.95647 287.013  0.102325 3.01527 296.9  0.0901666 2.92448 
0 59 284.269  0.0647449 3.1835 293.119  0.0744198 3.11017 283.803  0.07844 3.28292 283.217  0.0791542 3.05874 287.276  0.0751523 2.93644 293.758  0.0826098 3.17319 285.396  0.0884909 3.14181 284.175  0.0881 3.2175 283.682  0.0886983 3.05768 284.878  0.0923044 3.14488 294.161  0.0929844 3.08711 286.531  0.100283 3.06613 287.977  0.101839 3.14726 289.447  0.107877 3.29068 288.266  0.0949373 3.16929 
0 60 285.844  0.0626852 2.90534 298.915  0.0714113 3.08622 289.557  0.0713335 2.93852 294.727  0.0724754 2.97164 289.974  0.0745314 3.0374 290.27  0.076386 2.92806 288.131  0.0786849 2.96217 285.201  0.0805744 3.10455 287.769  0.0835891 2.99245 284.011  0.0861266 2.90558 280.084  0.0861435 2.81579 287.967  0.08939 3.05485 293.121  0.0974324 3.1045 280.711  0.0942705 2.89034 290.729  0.0853177 2.97354 
