#pedestal results (fit to a gaussian) remove channels/sca with two pedestals peaks from the analysis results_pedestal/gridpoints/Pedestal_dif_1_2_1.txtnew
#chip channel ped0 eped0 widthped0 ped1 eped1 widthped1... ped14 eped14 widhtped14 (all SCA)
0 0 277.411  0.0674198 3.11071 292.414  0.0788733 3.13672 274.853  0.0776358 3.03866 278.162  0.0806698 3.1898 278.394  0.0802497 3.07334 276.57  0.08251 3.10439 275.125  0.0821566 3.03531 278.699  0.0807698 2.94693 282.954  0.0832953 3.02608 282.68  0.0839985 2.92392 282.062  0.0886933 3.06643 279.861  0.0893371 3.0323 276.155  0.0930604 2.86119 291.439  0.0963861 2.95536 283.695  0.0875787 2.95746 
0 11 279.998  0.0602001 3.00517 295.461  0.0735597 2.98085 272.613  0.0779929 3.09716 292.114  0.0798833 3.16455 286.196  0.0783383 3.11501 285.936  0.0812682 3.14137 282.093  0.079195 2.94518 281.896  0.0856072 3.03523 284.907  0.0835309 2.95434 287.279  0.0912619 3.07532 284.901  0.0913922 3.11136 286.379  0.0905535 2.95145 282.173  0.0974149 2.89829 293.358  0.0922301 2.87585 281.038  0.0884058 3.13846 
0 12 275.794  0.0638027 2.91533 293.512  0.0726136 2.86181 274.061  0.075194 2.9917 279.361  0.0765499 3.00459 286.273  0.0776501 2.99601 271.617  0.0783751 2.91396 280.012  0.0779469 2.86141 276.422  0.0799115 2.87039 280.594  0.08203 2.89361 280.103  0.0799886 2.77411 275.556  0.083307 2.85559 277.378  0.0889451 2.75292 280.21  0.0897766 2.86903 280.673  0.0931513 2.74723 285.857  0.0858169 2.90164 
0 13 271.297  0.0596769 2.88061 291.186  0.0719279 2.90756 279.169  0.0700587 2.7667 282.731  0.0744241 2.84268 279.809  0.0755808 2.86278 274.712  0.0775411 2.96376 279.807  0.0790678 2.87217 279.513  0.0781317 2.85952 284.073  0.0802999 2.77956 282.778  0.079445 2.82979 278.547  0.0858011 2.78356 283.052  0.0865965 2.75984 283.554  0.0886946 2.87867 280.748  0.0971075 2.99079 275.42  0.078695 2.84108 
0 14 279.129  0.065946 3.17398 294.308  0.0777907 3.15803 275.068  0.0783192 3.03594 280.31  0.0801235 3.06378 279.337  0.0839499 3.3494 280.259  0.0809947 3.13184 279.509  0.0816885 3.03429 282.198  0.0812009 2.83749 288.417  0.0897375 3.22086 275.655  0.0913773 3.09681 276.252  0.0951032 2.97188 279.663  0.0900837 2.93884 278.918  0.0929715 3.04341 279.107  0.0993886 2.99117 282.706  0.0908439 3.08825 
0 15 272.932  0.0632899 2.95255 291.936  0.0724552 2.81923 279.457  0.0713297 2.84268 285.96  0.0753555 2.89804 280.97  0.0752429 3.02403 290.586  0.0738806 2.87861 285.526  0.0744544 2.86229 284.665  0.0778205 2.87819 283.725  0.0784694 2.82713 281.867  0.0771979 2.694 287.445  0.0810119 2.76602 284.186  0.0813577 2.66482 278.302  0.0888031 2.82609 285.564  0.0948075 2.90999 278.977  0.0812924 2.7767 
0 16 280.748  0.0646284 3.0149 292.861  0.077371 3.13935 282.33  0.0752785 2.98422 285.957  0.0768079 3.10166 289.9  0.0769566 3.08063 285.051  0.082803 3.19053 289.87  0.0829087 3.1168 278.681  0.0828006 2.96711 285.529  0.0858179 2.95249 281.641  0.0861704 2.91322 284.916  0.0911268 3.12531 293.016  0.094225 3.14441 284.86  0.0906738 2.89669 285.616  0.105432 3.12724 285.503  0.0862508 3.00753 
0 17 278.291  0.0609495 2.82773 295.591  0.0720514 2.9553 271.662  0.0723754 2.95221 285.017  0.0754041 2.85593 281.545  0.0776686 3.01233 279.264  0.0801673 3.03516 283.078  0.0793627 2.97845 285.375  0.0795079 2.90185 279.771  0.0799861 2.88881 281.223  0.0821924 2.79362 278.679  0.0868314 2.92277 284.918  0.0890169 2.90518 276.077  0.0937939 2.84174 288.036  0.0953622 2.84033 281.453  0.0869374 3.02053 
0 18 281.156  0.0616611 2.85104 287.678  0.0693339 2.79519 273.975  0.0672259 2.66184 282.883  0.0711221 2.76268 272.249  0.0721632 2.84929 275.631  0.0721714 2.84406 281.012  0.0759872 2.80889 284.723  0.0773689 2.742 281.4  0.0740198 2.75453 282.204  0.0825364 2.72928 280.764  0.0870414 2.765 280.187  0.0856598 2.75056 281.66  0.0868374 2.83975 275.154  0.087531 2.66978 280.837  0.0819672 2.73876 
0 19 283.564  0.0669396 3.09601 292.159  0.0753538 3.08562 278.524  0.0737168 2.94023 289.114  0.0820595 3.08086 286.959  0.0830427 3.23703 292.652  0.0838084 3.21009 288.687  0.0869316 3.09556 286.487  0.0847461 2.96308 289.073  0.0851104 3.04946 287.403  0.0904564 3.07281 289.069  0.0914519 3.12431 295.2  0.0965941 3.14128 286.858  0.0953133 3.086 287.643  0.0958319 2.94992 282.701  0.0842317 2.93297 
0 20 270.248  0.0623871 2.91062 283.742  0.0724248 2.96229 277.559  0.0717038 2.84923 283.879  0.0776088 3.06074 282.888  0.0802299 3.04536 279.462  0.0762216 2.8986 274.958  0.0781668 2.8325 275.169  0.0846014 2.93281 280.122  0.0838066 3.0158 272.614  0.0816802 2.86023 274.606  0.0850936 2.86813 283.138  0.0918346 2.86724 277.293  0.0910502 2.87081 283.475  0.092375 2.81991 283.897  0.0864474 2.8744 
0 21 284.075  0.0637013 3.10336 298.835  0.0781458 3.06032 285.996  0.0758268 3.09987 283.264  0.0810593 3.12586 282.788  0.0825288 3.13146 274.717  0.0795263 3.01277 285.506  0.0827998 3.06549 279.614  0.0823405 2.93659 287.215  0.0860651 2.98066 285.386  0.0846993 2.96675 282.198  0.0922535 2.96515 283.017  0.0935937 3.12263 283.547  0.0972421 3.05772 286.183  0.0931252 2.73 277.21  0.0857049 2.94179 
0 22 274.848  0.0625608 2.95185 295.09  0.077409 3.02744 284.952  0.0769143 3.10619 283.929  0.0745127 3.04007 285.642  0.0778828 3.01135 285.154  0.0786662 3.0889 288.012  0.0831001 3.06461 282.07  0.0841152 3.07072 286.635  0.0797276 2.88873 288.181  0.0878835 3.02338 287.257  0.0885656 2.84749 282.474  0.0883264 2.8516 290.709  0.0955991 2.94844 283.259  0.0905075 2.72817 284.147  0.0830257 2.79004 
0 23 270.588  0.0604452 2.92822 294.198  0.0747658 2.99216 280.462  0.0735252 2.96806 296.679  0.079019 3.05783 283.318  0.0772778 3.00957 285.519  0.0820762 3.09041 282.75  0.0785233 2.89361 288.514  0.0773405 2.84989 282.956  0.0795759 2.73652 286.493  0.0826488 2.90048 283.807  0.0900574 2.93994 282.988  0.0904782 2.78194 290.496  0.0995494 3.05849 288.096  0.095621 2.7884 292.779  0.0823962 2.88754 
0 24 281.149  0.0640639 3.12752 292.985  0.0782986 3.0338 282.03  0.0774098 3.15718 278.062  0.0782253 3.12989 286.521  0.0849523 3.18279 280.7  0.081112 3.01552 281.552  0.0815768 3.03512 279.421  0.0880143 3.11157 281.371  0.0840186 2.9933 281.756  0.0886424 3.13564 278.628  0.0944696 3.27082 281.889  0.0903853 2.94677 284.983  0.0987431 3.11725 293.251  0.104914 3.10599 282.398  0.0845869 2.94785 
0 25 272.243  0.0609549 2.82071 289.944  0.0734299 2.85315 267.301  0.0731872 2.93948 274.677  0.0844616 3.16527 273.964  0.077784 3.08605 275.603  0.0802828 3.04379 277.874  0.0821128 3.08678 267.468  0.0772886 2.823 273.473  0.0804932 2.8447 271.529  0.085334 2.98321 271.858  0.0869254 2.86781 277.711  0.0904208 2.95946 274.17  0.0933978 2.96511 279.717  0.0946848 2.9059 274.611  0.0830273 2.90422 
0 26 277.582  0.0638945 3.01379 283.267  0.0753616 3.03785 271.663  0.0798599 3.10772 286.397  0.0802722 2.98532 285.326  0.0832723 3.14967 273.803  0.081672 3.12546 284.514  0.0867836 3.16522 284.518  0.0861189 3.06973 280.247  0.0876545 3.14821 277.321  0.0915182 3.08527 282.643  0.089763 2.98081 280.962  0.0898022 3.03802 275.515  0.0969925 3.00534 281.065  0.0991501 2.90567 274.721  0.0837977 2.92883 
0 27 286.491  0.0561952 2.76072 296.68  0.068384 2.71928 273.518  0.0674579 2.79072 287.273  0.0693264 2.81494 284.023  0.0729608 2.80397 285.751  0.0760378 2.8314 286.68  0.0738869 2.69426 280.638  0.0774739 2.76977 283.583  0.0773007 2.69685 279.794  0.0774404 2.70813 283.321  0.0799813 2.69522 278.072  0.0818596 2.65879 280.59  0.0827873 2.74138 286.09  0.0849828 2.63923 281.835  0.0771767 2.66504 
0 28 283.497  0.0582886 2.80408 295.094  0.0720668 2.8219 281.616  0.0719813 2.80373 284.779  0.0730591 2.87256 281.652  0.0751585 2.90709 284.512  0.070922 2.76749 288.763  0.0778231 2.83788 277.938  0.0811017 2.87418 281.469  0.0773461 2.83514 279.283  0.0802162 2.72436 281.431  0.0822474 2.71835 290.174  0.086951 2.79537 276.824  0.0906919 2.74594 278.603  0.0971158 2.84449 279.936  0.0809303 2.77583 
0 29 264.734  0.0639052 3.03182 281.807  0.0727134 2.95633 271.359  0.0726098 2.86359 280.964  0.0802374 3.08351 274.656  0.0818593 3.0721 277.487  0.0784533 2.94802 276.501  0.0806018 2.91404 271.284  0.0841955 2.9978 271.236  0.0804912 2.84346 274.861  0.0891747 3.0167 276.115  0.0888505 2.94731 270.827  0.0905609 2.84609 275.807  0.0995316 3.10882 280.277  0.0945382 2.87389 283.407  0.0849549 2.92747 
0 30 280.862  0.0592089 2.76711 293.335  0.0683256 2.79598 277.658  0.0718128 2.79405 283.325  0.071688 2.85978 279.999  0.0751162 2.84347 281.844  0.0733443 2.74088 285.729  0.079083 2.85688 280.59  0.0769527 2.72879 285.761  0.0783461 2.76249 275.758  0.080535 2.71604 286.774  0.0795054 2.65121 284.097  0.0802904 2.60264 284.814  0.0911571 2.80994 288.084  0.0884461 2.71875 279.128  0.0752557 2.61304 
0 31 272.839  0.0639403 3.02293 289.186  0.0750432 3.12875 271.982  0.0725692 3.04415 285.032  0.0770333 3.00377 276.903  0.078835 3.13099 276.64  0.070407 2.77277 279.283  0.0791462 2.91625 277.352  0.0793029 2.9162 284.623  0.0801477 2.7583 277.991  0.0858293 2.85816 274.533  0.0864699 2.93235 280.504  0.0857486 2.82501 282.03  0.0910245 2.78683 280.39  0.0924182 2.77571 280.441  0.0813866 2.72957 
0 32 263.875  0.0590267 2.7777 281.46  0.0688677 2.81514 271.174  0.0705313 2.79135 276.191  0.0743031 2.82329 274.385  0.0739393 2.91254 274.782  0.0741858 2.86741 283.738  0.0771465 2.82942 287.67  0.0786433 2.81367 273.375  0.0785714 2.80953 278.913  0.0778572 2.70774 276.84  0.0836191 2.75133 278.716  0.0833008 2.68606 274.249  0.0888344 2.78258 280.49  0.0912572 2.85858 278.662  0.0786615 2.62196 
0 33 274.826  0.0582949 2.8342 285.981  0.0690869 2.74768 273.154  0.070637 2.8136 280.676  0.0733445 2.93115 277.687  0.0747509 2.93619 272.6  0.0738438 2.87387 278.813  0.0762565 2.78612 275.661  0.0755786 2.80671 283.962  0.0813676 2.84629 273.144  0.0775963 2.68949 274.474  0.0823487 2.82933 276.635  0.0841107 2.69568 276.531  0.0868645 2.85065 286.443  0.0908137 2.82403 284.312  0.0768773 2.76799 
0 34 272.494  0.0631104 3.01835 291.213  0.0725177 2.95901 282.885  0.073292 2.78652 278.701  0.079189 2.99727 280.25  0.0801337 3.02837 279.984  0.0791857 3.08686 288.899  0.0782664 2.93907 284.388  0.0807327 2.92926 284.702  0.080274 2.84377 272.777  0.0853409 2.95774 280.446  0.0867339 2.89835 280.876  0.0932366 2.90492 286.174  0.089304 2.85431 285.196  0.0974716 2.96517 282.044  0.0832524 2.97555 
0 35 275.923  0.0628692 2.87987 287.75  0.0763134 3.01815 269.788  0.072817 2.94985 273.373  0.0747608 2.92937 282.897  0.0759146 2.95719 271.409  0.0743894 2.88667 275.238  0.0747044 2.86921 280.123  0.0799665 2.81758 278.698  0.0822635 2.91308 283.728  0.0844117 2.96005 282.067  0.0852499 2.97475 275.845  0.0830292 2.70966 278.025  0.0896833 2.79552 285.046  0.093279 2.78901 271.965  0.0830068 2.83952 
0 36 285.833  0.0607877 2.79196 294.655  0.0708481 2.91185 281.208  0.0730008 2.90201 278.497  0.0761738 2.9655 284.01  0.0752373 2.9284 280.459  0.0787681 3.00613 287.639  0.0791931 2.95565 285.882  0.0801089 2.89264 289.674  0.0787296 2.83583 281.372  0.07978 2.83443 289.582  0.0882002 2.93175 284.792  0.0901686 2.95608 286.675  0.0910086 2.87415 287.457  0.0897854 2.81425 285.014  0.0806271 2.93788 
0 37 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 0  0 0 
0 38 274.777  0.0619511 2.95689 286.307  0.0722217 2.91512 271.599  0.0710305 2.90772 283.948  0.0731146 2.95787 279.239  0.0747973 2.92963 271.504  0.0755849 2.87521 291.465  0.0796614 3.00122 278.48  0.0795501 2.92554 281.594  0.0802843 2.84932 278.541  0.0829817 2.92858 283.286  0.0824126 2.82111 282.721  0.0866878 2.86933 286.285  0.0847585 2.74469 281.345  0.0906414 2.75402 288.699  0.0824883 2.91467 
0 39 276.011  0.062361 3.04248 291.789  0.0755126 3.03148 281.966  0.0763475 3.13724 279.637  0.0773103 2.99643 279.86  0.0762593 2.96941 283.568  0.0811863 3.04422 288.085  0.0815882 3.02016 278.605  0.080726 2.90684 283.406  0.0813971 2.89397 283.471  0.0847458 2.93626 273.428  0.0874934 2.94659 278.462  0.0890956 2.88905 278.195  0.0923033 2.82842 286.999  0.0975938 2.87448 282.399  0.0821328 2.89609 
0 40 275.55  0.0589729 2.88424 290.572  0.0687877 2.81212 273.813  0.0731109 2.94625 279.867  0.0748735 2.84511 281.406  0.0740831 2.92896 284.452  0.0734517 2.86932 270.099  0.0773119 2.83686 276.393  0.077188 2.78795 278.156  0.0855003 2.89472 286.756  0.0843701 2.77634 276.572  0.0852078 2.89952 276.754  0.0869434 2.85071 284.933  0.0944376 2.85545 289.806  0.0923257 2.76553 283.014  0.0787056 2.67796 
0 41 271.932  0.0616448 2.83925 291.729  0.0738666 2.98859 274.842  0.0711235 2.7692 277.266  0.0747232 2.94113 277.401  0.0736972 2.88832 278.107  0.0792686 2.86708 283.564  0.074627 2.87059 278.541  0.0779762 2.87435 287.6  0.0790031 2.88323 284.664  0.0799339 2.75626 280.905  0.0828758 2.74144 276.647  0.0817147 2.74848 273.668  0.0901203 2.73851 278.919  0.0947836 2.83445 273.434  0.080231 2.86747 
0 42 277.334  0.060878 2.94573 283.707  0.0735005 2.82074 282.585  0.0684537 2.83945 282.668  0.0742384 2.88281 278.468  0.0756742 2.95993 284.4  0.076047 2.93255 282.488  0.0754293 2.89258 278.701  0.0800626 2.90254 275.62  0.0785524 2.81969 279.868  0.0832506 2.82929 282.12  0.083977 2.77699 278.413  0.087996 2.84178 281.924  0.0915265 2.79448 283.867  0.0974002 2.88338 278.519  0.080646 2.87619 
0 43 279.694  0.0662308 3.03723 298.161  0.0759974 3.1289 278.363  0.0782367 3.08813 284.004  0.077491 3.06127 284.686  0.0827371 3.13968 281.203  0.0798975 3.12303 285.28  0.0816592 3.01085 286.034  0.0851321 3.03348 283.065  0.0849221 3.0528 285.032  0.0907824 2.97489 283.092  0.0889721 3.07587 282.806  0.0895131 2.82384 278.706  0.0969449 2.97852 286.865  0.089977 2.7104 283.497  0.0857874 2.95816 
0 44 282.434  0.0633741 3.0075 291.694  0.0706472 2.88542 267.743  0.0739444 2.93956 282.022  0.0759468 3.04661 286.429  0.0779389 3.02111 280.436  0.0779366 2.9872 286.396  0.0749566 2.85307 282.874  0.0808378 2.85082 281.011  0.0838368 2.89226 278.552  0.0784265 2.82664 285.619  0.0850216 2.89332 280.933  0.0881808 2.81151 278.337  0.0886385 2.8162 283.295  0.0915987 2.74569 288.866  0.0835468 2.8396 
0 45 281.694  0.0607086 2.91188 292.57  0.0655966 2.77745 278.711  0.0705877 2.89249 278.782  0.0735811 2.89519 281.079  0.074808 3.0321 284.01  0.0742492 2.79189 287.835  0.0739144 2.7493 282.085  0.0790691 2.81266 282.251  0.0805084 2.89994 277.536  0.0819969 2.86874 283.086  0.0887101 2.87219 277.912  0.0855364 2.75797 285.282  0.089819 2.75244 290.19  0.0904768 2.73533 285.839  0.0808486 2.7988 
0 46 281.132  0.0634615 3.11043 293.925  0.0744681 3.10502 269.344  0.0744862 3.00029 280.666  0.0783781 3.02817 277.413  0.0841274 3.26105 279.564  0.0852702 3.14808 278.411  0.0813817 3.01567 282.775  0.0833127 2.93701 283.248  0.0871701 3.01365 281.643  0.0884368 3.01517 274.074  0.0880503 3.04506 280.944  0.0893356 3.02904 287.519  0.09607 2.97966 288.273  0.0970302 3.04795 276.08  0.0855818 3.04599 
0 47 272.044  0.0600877 3.0107 289.179  0.0730557 2.92266 272.219  0.0734663 2.83128 279.659  0.0777994 2.98787 280.177  0.0758987 2.94073 274.402  0.077975 2.98458 282.781  0.0768791 2.91352 280.444  0.0802273 2.89681 282.772  0.0841014 2.9558 274.051  0.0870619 2.90834 273.2  0.0904935 3.01303 277.67  0.0888922 2.93617 277.908  0.0945531 2.86275 282.296  0.096959 2.95733 280.904  0.084568 2.96277 
0 48 280.325  0.0587004 2.77536 288.31  0.0690119 2.80655 278.973  0.0706614 2.75548 282.467  0.071758 2.86775 290.334  0.0758274 2.96776 287.806  0.0744043 2.86527 283.589  0.0738676 2.85963 286.381  0.078094 2.86199 284.936  0.0767595 2.69749 279.998  0.0825856 2.80426 281.255  0.0869727 2.90693 284.041  0.089497 2.83708 277.585  0.0884059 2.81675 282.296  0.0916619 2.73667 280.331  0.0779895 2.80217 
0 49 277.581  0.0630956 3.01132 299.687  0.0771322 3.0706 282.378  0.0741197 2.99827 293.358  0.0780909 2.99262 283.005  0.0754627 3.03718 281.774  0.0815756 3.04109 283.899  0.0830463 2.95477 282.322  0.0806561 2.91822 283.259  0.0860366 3.00567 285.927  0.0867425 3.05439 282.496  0.0857855 2.91619 284.476  0.091331 2.94986 286.37  0.0948703 2.97172 286.595  0.0990254 2.91345 285.513  0.0807587 2.85572 
0 50 271.633  0.0636756 3.00127 284.47  0.073155 2.95258 275.852  0.0732268 2.88816 284.949  0.0763988 3.04669 274.954  0.0795433 3.13806 277.567  0.0749506 2.88994 281.756  0.078281 2.95601 279.946  0.0832377 3.08143 281.148  0.0828689 2.9116 276.464  0.0841319 2.90321 273.307  0.0870002 2.92396 280.313  0.0878506 2.88845 276.722  0.092443 2.88599 278.49  0.0903394 2.84291 281.823  0.0858733 2.9772 
0 51 275.075  0.0634089 3.06935 294.112  0.0760416 3.08772 281.518  0.0784491 3.03996 292.943  0.0819319 3.18833 282.318  0.0817649 3.08806 277.952  0.0826247 3.19634 275.815  0.0833786 3.17641 281.603  0.0843668 3.00311 283.874  0.0872478 3.10646 282.677  0.0881973 2.99513 283.258  0.0956423 3.20025 281.377  0.0943271 3.02133 284.316  0.0952879 2.97261 276.403  0.104922 3.29522 280.044  0.0855853 3.04504 
0 52 282.072  0.0640888 3.06719 290.561  0.0772954 3.08411 278.969  0.0743486 2.88973 282.351  0.0808642 3.09739 279.266  0.0803109 3.17615 278.334  0.0824374 3.0875 277.147  0.083742 3.12069 275.297  0.087499 2.99996 282.029  0.0880877 2.98824 282.347  0.0871012 2.99173 287.371  0.0900387 2.99026 277.784  0.0949701 3.00583 282.519  0.0942698 2.88347 279.231  0.10035 3.01285 282.908  0.0883781 3.12693 
0 53 277.922  0.0628707 3.06533 295.628  0.0735713 2.96441 276.405  0.075608 2.97792 276.914  0.0758982 3.05938 279.412  0.0802259 3.06233 270.162  0.0821133 3.17451 273.903  0.0809301 3.11798 281.665  0.0828224 2.98002 279.285  0.0829163 2.92313 278.296  0.0905897 3.10128 276.89  0.0894569 3.08418 266.166  0.0895064 2.93661 283.166  0.0975106 3.04411 281.803  0.0983601 3.00752 273.117  0.0886821 3.01813 
0 54 278.262  0.0609733 2.93069 294.02  0.0732161 3.0256 275.641  0.0703578 2.88111 279.562  0.0737353 2.91989 287.84  0.0789856 3.12662 280.872  0.0779564 3.06499 281.192  0.0776078 2.84607 284.209  0.0823376 2.97195 281.908  0.0841522 2.8629 270.845  0.0874444 2.89744 274.872  0.0882271 2.86744 279.831  0.0862515 2.78296 275.252  0.0916811 2.88336 280.488  0.0892418 2.80053 279.965  0.0846491 2.84959 
0 55 276.584  0.0633622 3.01311 299.742  0.0775949 3.18731 274.024  0.0732003 3.06368 281.318  0.080458 3.05635 277.284  0.0820608 3.20148 277.935  0.0793509 3.04226 278.149  0.0835004 3.11226 285.276  0.0851565 3.03248 284.593  0.0857559 2.97698 287.503  0.0901873 3.06851 282.884  0.0911887 3.01882 276.809  0.0897289 2.9063 286.905  0.0982629 3.09055 276.715  0.0954715 2.91491 290.972  0.0897018 3.10585 
0 56 276.915  0.0638822 3.08727 294.659  0.0755489 3.03736 285.398  0.0780153 3.08701 284.118  0.0777712 3.11238 290.473  0.0806923 3.2767 289.376  0.0842376 3.21703 286.746  0.0844363 3.20535 285.683  0.0815353 2.94081 283.752  0.0832326 2.95807 287.899  0.0865541 2.84019 284.341  0.0929188 3.0061 288.248  0.0945991 3.02996 282.876  0.0971159 3.07572 280.697  0.0988584 2.98063 287.17  0.0845777 2.94148 
0 57 273.478  0.0693252 3.16434 293.022  0.0787539 3.22311 264.809  0.0793523 3.11365 288.536  0.0824304 3.2927 278.825  0.0833394 3.24606 280.827  0.0865242 3.28952 279.777  0.0828419 3.07323 275.667  0.0839706 2.98062 281.912  0.0851374 3.08965 283.641  0.0872953 2.9571 283.601  0.092905 3.06033 276.089  0.0924151 3.05044 279.646  0.10067 3.19939 281.124  0.103309 3.17085 279.776  0.0906573 3.16553 
0 58 280.102  0.0652103 3.16933 294.962  0.075528 3.06566 275.083  0.0735467 3.0579 290.099  0.08016 3.14961 284.378  0.0810546 3.08707 285.657  0.081438 3.05569 283.721  0.0825264 3.14586 286.233  0.0887161 3.12457 288.106  0.0871634 3.09817 274.593  0.0854075 2.94638 287.491  0.0949585 3.04994 284.925  0.0903465 3.04709 284.197  0.0970466 2.88022 282.487  0.0995269 3.01048 281.424  0.0846539 2.95278 
0 59 278.419  0.0634414 3.01895 287.89  0.0731576 3.06764 272.334  0.0754162 3.01669 274.033  0.0797886 3.08398 277.427  0.083827 3.14653 281.061  0.07837 3.08035 285.413  0.0829867 3.07609 281.971  0.0827952 3.02116 276.009  0.0838266 3.02736 276.101  0.0889823 2.98629 275.988  0.0928943 3.12643 281.422  0.0917853 2.94937 273.136  0.0973011 3.08849 278.529  0.0947602 2.92756 275.165  0.0864357 2.97572 
